"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2105 - 正新","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/24","111/05/31","     27,947,396,671","      5,270,005,608","     31,770,623,925","     27,880,925,282","1.20000000","0.0","0.0","      3,889,698,643","0.0","0.0","0.0","                  0","本公司每年決算後所得純益，除依法扣繳所得稅外，應先彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積並依法提列或迴轉特別盈餘公積後，如尚有餘額，加計上年度未分配盈餘為累積可分配盈餘，由董事會擬具分派議案，提請股東會決議分配之。
董事會擬具之盈餘分派議案，股東紅利之總額應為累積可分配盈餘之百分之十至百分之八十，其中現金紅利應為股東紅利總額之百分之十以上。","",
"2106 - 建大","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/23","不適用","      5,798,128,480","        917,933,235","      6,244,853,047","      5,335,443,047","1.00000000","0.0","0.0","        909,410,000","0.0","0.0","0.0","                  0","本公司每年度決算如有盈餘，應先提繳稅款
，彌補以往虧損，次提百分之十為法定盈餘
公積，但法定盈餘公積已達本公司資本總額
時，不在此限，必要時依法令或主管機關規
定提撥或迴轉特別盈餘公積。
本公司將考量公司所處環境及成長階段，因
應未來資金需求及長期財務規劃，並滿足股
東對現金流入之需求，由董事會提案連同上
一年度累積未分配盈餘，提撥可供分配盈餘
百分之十至百分之八十，以發行新股方式為
之時，應提請股東會決議分派股東股利，惟
盈餘分派之發行新股之比率得視當年實際獲
利及資金狀況，經股東會決議調整之；其中
現金股利不得低於股利總額之百分之十，本
公司授權董事會以三分之二以上董事之出席
及出席董事過半數之決議，將應分派股息及
紅利、法定盈餘公積及資本公積之全部或一
部，以發放現金方式為之，並報告股東會。","無。",
"2107 - 厚生","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/18","111/06/08","      4,760,188,959","        777,955,166","      5,469,740,399","      5,058,949,199","1.20000000","0.0","0.0","        410,791,200","0.0","0.0","0.0","                  0","本公司年度如有獲利，應提撥不低於百分之一為員工酬勞及不高於百分之二為董事酬勞，但公司尚有累積虧損時，應預先保留彌補數額。
前項員工酬勞得以股票或現金為之，其給付對象得包括董事會所訂條件之從屬公司員工。
前項董事酬勞僅得以現金為之。
前二項應由董事會決議行之，並報告股東會。
公司年度決算如有盈餘，應先完納稅捐，彌補以往年度虧損，其餘分配如下：
（一）	提列百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限；
（二）	必要時得依法令規定提列或迴轉特別盈餘公積；
（三）	其餘併同以前年度累積未分配盈餘，由董事會擬具盈餘分配議案時，其中就股東紅利之提撥數額以不低於累積可分配盈餘百分之五，提請股東會決議分派股東紅利。
本公司生命週期係屬「成熟期」，惟為求企業永續經營，因應未來市場需求，並考慮公司未來之資本支出預算及需要暨兼顧維持穩定之股利發放，其中現金股利不低於股東紅利總額百分之十，但遇當年度有重大投資計畫、重大營運變動事項及產能擴充或其他重大資本支出等資金需求時，得有董事會擬議全數改採股票股利發放之，並於報經股東會同意後辦理。","",
"2108 - 南帝","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/08","不適用","      2,192,985,914","      7,346,499,400","      8,827,435,248","      5,380,518,635","7.00000000","0.0","0.0","      3,446,916,613","0.0","0.0","0.0","                  0","本公司章程第31條：本公司所處產業環境與國內外整體經濟息息相關、產業成長週期正值成長至成熟期階段，董事會對於盈餘分配議案之擬具，應考量公司未來之資本支出預算及資金之需求並衡量以盈餘支應資金需求之必要性，以決定盈餘保留或分配之數額及以現金方式分配股東股息或紅利之金額。
本公司每年決算如有盈餘，除依法提繳營利事業所得稅，彌補以往年度虧損外，應先提法定盈餘公積百分之十，並依法提列或回轉特別盈餘公積後，為本期可供分配數，再加計上年度累積未分配盈餘後，為累積可分配盈餘。
股東紅利應不低於本期可分配數之20%，現金股利比率不低於當年度股利分配總額之30%，由董事會依據未來業務或轉投資需要等相關因素，擬具盈餘分派議案，提請股東會決議後分派之。
本公司依法授權董事會以特別決議，將應分派股息及紅利之全部或一部以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。","無",
"2109 - 華豐","董事會決議","111年 上半年","111/01/01~111/06/30","1","111/08/10","不適用","         37,648,747","        140,281,512","        200,450,919","         60,776,352","0.50000000","0.0","0.0","        139,674,567","0.0","0.0","0.0","                  0","第廿一條：本公司應依當年度獲利狀況提撥不
低於百分之二分派員工酬勞，及提撥不高於百
分之五分派董事。但公司尚有累積虧損時，應
予彌補。
員工酬勞得以股票或現金為之，且發給股票或
現金之對象，得包括符合一定條件之控制或從
屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前
利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞及董事酬勞之分派應由董事會以董事
三分之二以上之出席及出席董事過半數同意之
決議行之，並報告股東會。
公司經前項董事會決議以股票方式發給員工酬
勞者，得同次決議以發行新股或收買自己之股
份為之。
第廿一條之一:本公司盈餘分派或虧損彌補得
於每半會計年度終了後為之。公司前半會計年
度盈餘分派或虧損撥補之議案，應連同營業報
告書及財務報表，送交審計委員會查核後，提
董事會決議。
本公司所處產業環境多變，企業正值穩定成長
階段，考量本公司未來資金需求及長期財務規
劃，如有盈餘應先提繳稅款，彌補以往虧損，
次提10%為法定盈餘公積，但法定盈餘公積已
達本公司實收資本額時不在此限；另視公司營
運需要及法令規定提列特別盈餘公積，如尚有
盈餘併同期初未分配盈餘，由董事會決議就可
分配盈餘中提撥百分之二十至九十作為盈餘分
派。其中現金股利不得低於盈餘分派總數百分
之十。
前項盈餘分派若分派之股息或紅利或以提列之
法令盈餘公積、資本公積全部或一部分以發放
現金方式為之，由董事會特別決議通過後為
之，並報告股東會，若以發行新股方式為之
時，應提請股東會決議後分派之。","無",
"2109 - 華豐","董事會決議","110年 下半年","110/07/01~110/12/31","1","111/03/17","不適用","       -388,078,625","        362,014,604","        177,323,314","         37,648,747","0.50000000","0.0","0.0","        139,674,567","0.0","0.0","0.0","                  0","第廿一條：本公司應依當年度獲利狀況提撥不
低於百分之二分派員工酬勞，及提撥不高於百
分之五分派董事。但公司尚有累積虧損時，應
予彌補。
員工酬勞得以股票或現金為之，且發給股票或
現金之對象，得包括符合一定條件之控制或從
屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前
利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞及董事酬勞之分派應由董事會以董事
三分之二以上之出席及出席董事過半數同意之
決議行之，並報告股東會。
公司經前項董事會決議以股票方式發給員工酬
勞者，得同次決議以發行新股或收買自己之股
份為之。
第廿一條之一：本公司盈餘分派或虧損彌補得
於每半會計年度終了後為之。公司前半會計年
度盈餘分派或虧損撥補之議案，應連同營業報
告書及財務報表，送交審計委員會查核後，提
董事會決議。
本公司所處產業環境多變，企業正值穩定成長
階段，考量本公司未來資金需求及長期財務規
劃，如有盈餘應先提繳稅款，彌補以往虧損，
次提10%為法定盈餘公積，但法定盈餘公積已
達本公司實收資本額時不在此限；另視公司營
運需要及法令規定提列特別盈餘公積，如尚有
盈餘併同期初未分配盈餘，由董事會決議就可
分配盈餘中提撥百分之二十至九十作為盈餘分
派。其中現金股利不得低於盈餘分派總數百分
之十。
前項盈餘分派若分派之股息或紅利或以提列之
法令盈餘公積、資本公積全部或一部分以發放
現金方式為之，由董事會特別決議通過後為
之，並報告股東會，若以發行新股方式為之
時，應提請股東會決議後分派之。","無",
"2114 - 鑫永銓","董事會決議","110年 年度","110/01/01~110/12/31","1","111/05/11","不適用","        595,624,733","        968,393,658","      1,467,322,503","        921,380,554","7.00000000","0.0","0.0","        545,941,949","0.0","0.0","0.0","                  0","本公司依當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益，於彌補虧損後，如尚有餘額應提撥員工酬勞不低於百分之二，董事酬勞不高於百分之三。
員工酬勞得以股票或現金為之，且發給對象得包括符合一定條件之從屬公司員工。
員工酬勞及董事酬勞之分派應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。
本公司年度總決算如有盈餘，應先提繳營利事業所得稅，彌補以往年度虧損，如尚有餘額應依法提列法定盈餘公積百分之十，並依法提撥或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
由於本公司正值穩定成長階段，考量股東權益、公司財務結構與長遠發展，股東紅利之總額應為累積可未分配盈餘百分之二十以上，其中現金紅利應不低於股東紅利總額的百分之十。","無",
"2115 - 六暉-KY","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/14","111/06/13","        888,585,325","        399,294,214","      1,236,616,400","      1,037,810,374","2.00000000","0.0","0.0","        198,806,026","0.0","0.0","0.0","                  0","本公司得依董事會擬訂並經股東以普通決議通過之利潤分配議案分配利
潤。董事會應以下述方式擬訂該利潤分配議案：就本公司年度淨利先彌
補歷年虧損，並提撥剩餘利潤之10％作為法定盈餘公積，直至累積法定
盈餘公積相當於本公司之實收資本總額。
其次，依公開發行公司法令規定或依主管機關要求提撥特別盈餘公積；
如尚有餘額，得併同以往年度累積之未分配盈餘為可供分配盈餘，可供
分配盈餘由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅
利。
本公司目前係處於成長期，基於公司之資本支出、營運擴張及財務規劃
的整體考量以維持本公司之持續增長，任何依第115（a）及/或（b）條
規定提撥後所餘之利潤得依本法及公開發行公司法令以股利（包括現金
或股票）或紅利進行分配，股利之發放總額應不低於所餘利潤之10%，
且該項現金股利發放總額應不低於當年度發放股利總額之10％。","",
"2201 - 裕隆","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/25","111/06/17","        636,690,001","      4,715,516,436","      5,026,900,351","      3,526,900,351","1.50000000","0.0","0.0","      1,500,000,000","0.0","0.0","0.0","                  0","本公司經營環境屬成熟穩定之產業，為考量本公司獲利狀況、未來營運計劃資金需求及產業環境變化，並兼顧長期股東權益及公司長期財務規劃等因素規劃本公司股利分派方案，以不低於當年度可供分配之盈餘百分之十為原則，股利以現金或股票之方式分派，其中現金股利分派之比例不得低於股利總額的百分之二十。最終由董事會擬訂分配案，提請股東會決議之。","",
"2204 - 中華","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/15","111/06/23","     16,345,783,504","      4,181,835,574","     20,159,051,021","     17,114,139,140","5.50000000","0.0","0.0","      3,044,911,881","0.0","0.0","0.0","                  0","本公司於每年年終決算如有盈餘，除彌補歷年虧損及依法繳納稅捐外，應先提撥法定盈餘公積百分之十，當年度如尚有盈餘再依主管機關規定提撥特別盈餘公積，其餘併同以前年度累積未分配盈餘，由董事會擬具分配議案提請股東會決議分派之。
本公司經營環境屬成熟穩定之產業，股利發放係依公司獲利狀況、未來營運計畫資金需求及產業環境變化，並兼顧股東權益及公司長期財務規劃等因素規劃本公司股利分派方案，以不低於當年度稅後淨利之百分之四十為原則，股利以現金或股票之方式分派，每年發放之現金股利不低於當年度發放股利總額的百分之二十。","",
"2206 - 三陽工業","董事會決議","111年 上半年","111/01/01~111/06/30","1","111/11/10","不適用","      2,025,077,549","      1,657,137,996","      3,682,215,545","      3,682,215,545","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第三十二條
本公司年度決算如有盈餘，應先依法提繳稅
款，彌補以往年度累計虧損，次提列百分之
十為法定盈餘公積，加計期初未分配盈餘後
為累計未分配盈餘，再依法提列或迴轉特別
盈餘公積後，為當年度可分配盈餘，由董事
會擬具盈餘分配議案，提請股東會決議分派
之。
本公司企業生命週期正值成熟階段，但所處
產業環境會因其他外在因素而變化，且本公
司仍將積極拓展國內外市場力求成長，於盈
餘分配時，除先考量實際盈餘情形外，應就
公司對未來資金之需求、稅制以及對股東之
影響進行擬議，並在維持穩定之股利目標下
，決定股利發放情形，股利以現金或股票之
方式分派，惟股票股利分派之比例以不高於
股利總額之百分之五十為原則，由董事會擬
具分配案，並依公司法規定決議之。
本公司盈餘分派或虧損撥補得於每半會計年
度終了後為之，前半會計年度盈餘分派或虧
損撥補之議案，應連同營業報告書及財務報
表交審計委員會查核後，提董事會決議之。
本公司依前項規定分派盈餘時，應先預估並
保留應納稅捐、依法彌補虧損及提列法定盈
餘公積，並依法提列或迴轉特別盈餘公積，
如尚有盈餘，其餘額併同期初累積未分配盈
餘，為可供分配盈餘。但法定盈餘公積，已
達本公司資本總額時，得不再提列。
本公司依第三項規定分派盈餘而以發行新股
方式為之時，應依公司法規定辦理；發放現
金者，應經董事會決議。","考量本公司未來資金及營運需求，故不分派111年上半年度盈餘。",
"2206 - 三陽工業","股東會確認","110年 下半年","110/07/01~110/12/31","1","111/03/30","111/06/23","      2,493,861,653","        810,659,545","      3,062,009,034","      2,025,077,549","1.30000000","0.0","0.0","      1,036,931,485","0.0","0.0","0.0","                  0","第三十二條	
本公司年度決算如有盈餘，應先依法提繳稅
款，彌補以往年度累計虧損，次提列百分之十
為法定盈餘公積，加計期初未分配盈餘後為累
計未分配盈餘，再依法提列或迴轉特別盈餘公
積後，為當年度可分配盈餘，由董事會擬具盈
餘分配議案，提請股東會決議分派之。
本公司企業生命週期正值成熟階段，但所處產
業環境會因其他外在因素而變化，且本公司仍
將積極拓展國內外市場力求成長，於盈餘分配
時，除先考量實際盈餘情形外，應就公司對未
來資金之需求、稅制以及對股東之影響進行擬
議，並在維持穩定之股利目標下，決定股利發
放情形，股利以現金或股票之方式分派，惟股
票股利分派之比例以不高於股利總額之百分之
五十為原則，由董事會擬具分配案，並依公司
法規定決議之。
本公司盈餘分派或虧損撥補得於每半會計年度
終了後為之，前半會計年度盈餘分派或虧損撥
補之議案，應連同營業報告書及財務報表交審
計委員會查核後，提董事會決議之。
本公司依前項規定分派盈餘時，應先預估並保
留應納稅捐、依法彌補虧損及提列法定盈餘公
積，並依法提列或迴轉特別盈餘公積，如尚有
盈餘，其餘額併同期初累積未分配盈餘，為可
供分配盈餘。但法定盈餘公積，已達本公司資
本總額時，得不再提列。
本公司依第三項規定分派盈餘而以發行新股方
式為之時，應依公司法規定辦理；發放現金
者，應經董事會決議。","",
"2207 - 和泰車","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/24","不適用","     31,671,647,738","     16,210,757,973","     46,317,514,399","     35,393,930,719","20.00000000","0.0","0.0","     10,923,583,680","0.0","0.0","0.0","                  0","公司章程第6章第35條","無",
"2208 - 台船","董事會決議","110年 年度","110/01/01~110/12/31","1","111/03/04","不適用","     -2,986,017,027","         13,234,849","                  0","                  0","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳營利事業所得稅，彌補以往年度虧損，如尚有餘額應依法提列法定盈餘公積百分之十，但法定盈餘公積已達資本總額時，不在此限，並依證券交易法第四十一條規定提列特別盈餘公積，如尚有盈餘則由董事會擬具分派議案，提請股東會決議後分派之。 
本公司董事會得以三分之二以上董事出席，及出席董事過半數之決議，將應分派股息及紅利、資本公積或法定盈餘公積之全部或一部，以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。 
本公司考量公司所處環境及成長情形，因應未來資金需求及長期財務規劃，並滿足股東對現金之需求，就前項可分配盈餘提撥百分之十以上分派股息及股東紅利，其中現金股利不得低於股利總額之百分之十。","無",
"2211 - 長榮鋼","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/21","111/06/10","      5,370,626,213","      1,278,259,843","      6,692,798,219","      5,441,523,830","3.00000000","0.0","0.0","      1,251,274,389","0.0","0.0","0.0","                  0","本公司年終結算如有盈餘，除提付應納稅款外，應先彌補以往年度虧損，次就其餘額提
出百分之十為法定盈餘公積，並依規定提列或迴轉特別盈餘公積，加計前期累積未分配
盈餘後，由董事會擬定盈餘分配案，提請股東會通過後分配之。
本公司處於穩定成長期，為配合公司營運規劃並兼顧股東權益，董事會應依下列原則擬
定盈餘分配案：
一、每年提撥不低於當期稅後淨利百分之五十為股東紅利。
二、股東紅利採現金股利及股票股利互相配合方式發放，其中現金股利至少應為股
    利總額百分之五十。","",
"2227 - 裕日車","股東會確認","110年 年度","110/01/01~110/12/31","1","111/05/10","111/06/24","        277,619,765","      3,025,993,186","      2,860,052,161","        142,052,161","9.06000000","0.0","0.0","      2,718,000,000","0.0","0.0","0.0","                  0","第三十一條 
本公司當年度如有獲利，應提撥不低於百分之零點一為員工酬勞，由董事會決議以股票或現金分派發放並提股東會報告。
但本公司尚有累積虧損時，應預先保留彌補數額，再依上述比例提撥員工酬勞。
本公司每年度決算如有盈餘（所稱盈餘係指本期稅後淨利加計本期稅後淨利以外項目計入當年度未分配盈餘之數額），
應先彌補以往年度虧損後，再提百分之十為法定盈餘公積，並依法令規定提列及迴轉特別盈餘公積，嗣餘盈餘，
併同期初未分配盈餘，由董事會擬具分配議案，提請股東會決議分派股東股息紅利。
本公司經營環境屬成熟穩定之產業，為考量本公司獲利狀況、未來營運計畫資金需求及產業環境變化，
並兼顧長期股東權益及公司長期財務規劃等因素規劃本公司股利分派方案，
其金額以不超過當年度當期淨利百分之九十為原則，然，最終發放比率由董事會提案並經股東會決議之。
股利以現金或股票之方式分派，每年發放之現金股利不低於當年度發放股利總額之百分之二十。","",
"2228 - 劍麟","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/18","111/06/24","      1,386,731,063","        238,582,441","      1,556,328,613","      1,404,768,051","2.00000000","0.0","0.0","        151,560,562","0.0","0.0","0.0","                  0","本公司考量公司所處環境及成長階段，因應未來資金需求及長期財務規畫，並滿足股東對
現金流入之需求，本公司股利政策將依本公司未來之資本支出預算及資金需求情形，得視
營運需要酌情保留部分盈餘，剩餘部分以現金股利與股票股利分配之，應不低於當年度可
分配盈餘之百分之十，惟現金股利發放之總額不低於股利總額之百分之十。本公司員工股
票紅利發放對象除本公司員工外，得包括授權董事會所訂符合一定條件之從屬公司員工。","",
"2231 - 為升","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/08","111/05/26","        319,836,419","        515,927,070","        777,099,241","        533,265,911","1.00000000","0.0","0.0","        121,916,670","1.00000000","0.0","0.0","         12,191,666","本公司每年決算後所得純益，依下列順序分派
之：
一、依法提繳所得稅款。
二、彌補以往年度虧損。
三、提存百分之十為法定公積，但法定盈餘公
積累積已達本公司資本總額時，不在此限。
四、依法令規定或營運必要提撥或迴轉特別盈
餘公積。

扣除前各項餘額後，由董事會就餘額併同以往
年度之累積未分配盈餘擬具股東紅利分派議
案，提請股東會決議分派之。股東紅利之分
派，得以股票股利或現金股利方式為之。","",
"2233 - 宇隆","董事會決議","110年 年度","110/01/01~110/12/31","1","111/05/05","不適用","        690,780,912","        542,761,304","      1,168,048,446","        987,184,179","3.00000000","0.0","2.40000000","        325,555,681","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款、彌補
歷年累積虧損，次提10%為法定盈餘公積；但法定
盈餘公積累積已達本公司資本總額時，不在此限。
並依法令或主管機關規定提撥或迴轉特別盈餘公積
，如尚有盈餘則為年度未分配盈餘，其餘額再加計
以前年度累積未分配盈餘為股東累積可分配盈餘，
得由董事會擬具分派議案，以發行新股方式為之時
，應提請股東會決議後分派之。
本公司依公司法第二百四十條第五項規定，授權董
事會以三分之二以上董事之出席，及出席董事過半
之決議，將應分派股息及紅利或公司法第二百四十
一條第一項規定之法定盈餘公積及資本公積之全部
或一部，以發放現金之方式為之，並報告股東會。
本公司正處於成長階段，基於資本資出、業務擴充
需要及健全財務規劃以求永續發展，本公司股利政
策將依本公司未來之資本支出預算及資金需求情形
，將當年度可供分配盈餘提撥百分之二十以上作為
股利分派，本項所指之當年度可供分配盈餘係以本
條第一項之年度未分配盈餘為準，以股票股利及現
金股利方式分配予股東，其中現金股利比率不得低
於股東紅利總額百分之三十，惟此項盈餘分派之種
類及比率，得視當年實際獲利及資金狀況，由董事
會擬具分配方案後，經股東會決議調整之。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2236 - 百達-KY","董事會決議","111年 上半年","111/01/01~111/06/30","1","111/08/29","不適用","        177,922,144","         29,243,117","        207,165,261","        198,928,514","0.18000000","0.0","0.0","          8,236,747","0.0","0.0","0.0","                  0","99.本公司現處於成長階段，本公司之股利得以現金或/及股份方式配發予本公司股東，且本公司股利之配發應考量本公司資本支出、未來業務擴充計畫、財務規劃及其他為求永續發展需求之計畫。於掛牌期間，除開曼法令、上市（櫃）規範或本章程另有規定，或附於股份之權利另有規範外： 
(1)本公司於會計年度終了時如有盈餘，應先提繳稅款，彌補以往虧損（包括先前年度之虧損），次提特別盈餘公積（如有），剩餘者（下稱「可分配盈餘」）得由股東常會以普通決議，依下列方式分派之：
(a)不超過百分之3之稅前淨利作為董事酬勞；
(b)最低百分之0.1之稅前淨利作為員工酬勞；
(c)不低於可分配盈餘之百分之5，依股東持股比例，派付股息予股東，其中現金股利之數額，不得低於該次派付股息總額之百分之3。
(2)分派股息、紅利或其他利益予股東，均應以新台幣為之。
99-1.(1)  本公司得於每半會計年度終了後分派盈餘或虧損撥補，公司前半會計年度盈餘分派或虧損撥補之議案，應連同營業報告書及財務報表交審計委員會查核後，提董事會決議之。
(2)本公司依前項規定分派盈餘時，應先提繳稅款，彌補以往虧損（包括先前年度之虧損）及提特別盈餘公積（如有）。
(3)本公司依前二項規定分派盈餘或撥補虧損時，應依經會計師查核或核閱之財務報表為之。","無",
"2236 - 百達-KY","股東會確認","110年 下半年","110/07/01~110/12/31","1","111/03/30","111/06/20","        251,563,699","         67,300,770","        315,201,253","        177,922,144","3.00000000","0.0","0.0","        137,279,109","0.0","0.0","0.0","                  0","99.本公司現處於成長階段，本公司之股利得以現金或/及股份方式配發予本公司股東，且本公司股利之配發應考量本公司資本支出、未來業務擴充計畫、財務規劃及其他為求永續發展需求之計畫。於掛牌期間，除開曼法令、上市（櫃）規範或本章程另有規定，或附於股份之權利另有規範外： 
(1)本公司於會計年度終了時如有盈餘，應先提繳稅款，彌補以往虧損（包括先前年度之虧損），次提特別盈餘公積（如有），剩餘者（下稱「可分配盈餘」）得由股東常會以普通決議，依下列方式分派之：
(a)不超過百分之3之稅前淨利作為董事酬勞；
(b)最低百分之0.1之稅前淨利作為員工酬勞；
(c)不低於可分配盈餘之百分之5，依股東持股比例，派付股息予股東，其中現金股利之數額，不得低於該次派付股息總額之百分之3。
(2)分派股息、紅利或其他利益予股東，均應以新台幣為之。
99-1.(1)  本公司得於每半會計年度終了後分派盈餘或虧損撥補，公司前半會計年度盈餘分派或虧損撥補之議案，應連同營業報告書及財務報表交審計委員會查核後，提董事會決議之。
(2)本公司依前項規定分派盈餘時，應先提繳稅款，彌補以往虧損（包括先前年度之虧損）及提特別盈餘公積（如有）。
(3)本公司依前二項規定分派盈餘或撥補虧損時，應依經會計師查核或核閱之財務報表為之。","",
"2239 - 英利-KY","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/29","111/06/24","        795,388,274","        665,267,541","        918,977,462","        623,646,532","2.50000000","0.0","0.0","        295,330,930","0.0","0.0","0.0","                  0","除上市櫃法令另有規定外，本公司年度總決算如有盈餘時，董事會應以下述方式及順序擬訂盈餘分派案並提交股東會決議：
(a)依法提撥應繳納之稅款；
(b)彌補以前年度之累積虧損(如有)；
(c)依據上市櫃法令規定提撥百分之十(10%)為法定盈餘公積，但法定盈餘公積巳達本公司之實收資本額時，不在此限； 
(d)依據上市櫃法令規定或主管機關要求提撥特別盈餘公積；及
(e)按當年度盈餘扣除前述第(a)項至第(d)項後之數額，加計前期累計未分配盈餘為可供分配盈餘，可供分配盈餘得經董事會提議股利分派案，送請股東常會依據上市櫃法令決議後通過分派之。股利之分派得以現金股利及/或股票股利方式發放，在不牴觸英屬開曼群島法律下，股利金額最低至少應為當年度盈餘扣除前述第(a)項至第(d)項之百分之十(10%)，且現金股利分派之比例不得低於股東股利總額之百分之十(10%)，並以百分之百(100%)為上限。","",
"2241 - 艾姆勒","股東會確認","110年 年度","110/01/01~110/12/31","1","111/04/06","111/05/26","              5,063","       -109,760,433","       -109,767,629","       -109,767,629","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往年度虧損，次提百分之十為法定盈餘公積後，並依法令及主管機關規定提列或迴轉特別盈餘公積，如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利之政策，應以股東權益為最大考量、配合目前及未來之發展計畫，並參酌國內產業競爭狀況、投資環境及資金需求等因素，得以股票股利或現金股利之方式為之，並參考同業及資本市場股利之一般發放水準，以作為股利發放之依據。惟現金股利分派之比例以不低於股利總額之百分之十，惟此項盈餘分配之種類及比率得視當年度實際獲利及資金狀況由董事會擬具議案，提請股東會決議之。","",
"2243 - 宏旭-KY","股東會確認","110年 年度","110/01/01~110/12/31","1","111/03/29","111/06/29","       -371,618,301","        -79,481,228","       -451,099,529","       -451,099,529","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","於掛牌期間，除開曼法令、上市（櫃）規範或本章程另有規定，
或附於股份之權利另有規範外，凡本公司於一會計年度終了時如有盈餘，
於依法提繳所有相關稅款、彌補虧損（包括先前年度之虧損及調整未分配盈餘金額，
如有）、按照上市（櫃）規範提撥法定盈餘公積（但若法定盈餘公積合計已達本公司
已發行資本總額者不適用之），次提特別盈餘公積（如有）後，剩餘之金額
（包括經迴轉之特別盈餘公積）（下稱「可分配盈餘」）得由股東常會以普通決議，
以不低於可分配盈餘之百分之十，加計經本公司股東常會以普通決議所定以前年度未分配盈餘之全部或一部
（包括調整未分配盈餘金額），依股東持股比例，派付股息/紅利予股東，
其中現金股息/紅利之數額，不得低於該次派付股息/紅利總額之百分之十。
惟可分配盈餘低於本公司實收資本百分之一時，本公司得經股東會普通決議於該年度不按本項規定分派股息/紅利予股東
（亦即不分派或分派較少之股息/紅利）。","",
