"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1217 - 愛之味","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/10","不適用","         42,936,279","        208,671,788","        123,973,501","            345,167","0.25000000","0.0","0.0","        123,628,334","0.0","0.0","0.0","                  0","第三十條之一
公司年度總決算如有盈餘，除預提應繳稅捐，彌補歷年虧損外，應先提撥百分之十為法定盈餘公積及就當年度發生之股東權益減項金額及投資性不動產公允價值淨增加數額自當年度稅後淨利加計當年度稅後淨利以外項目提列或迴轉特別盈餘公積，於優先發放特別股當年度應分派及以前各年度累積未分派之股息後，除保留部份不分配外由董事會擬具盈餘分配案，提報股東會決議後分配之。
本公司盈餘分派之股利或法定盈餘公積及資本公積之全部或一部，如以發放現金之方式為之，授權董事會三分之二以上董事出席，及出席董事過半數同意後為之，並報告股東會。
食品產業所處環境多變，本公司正值穩定成長階段。為因應業務成長資金需求及長期財務規劃以求永續發展，由尚可分配盈餘提撥五十％（含）以上為股利分派原則。本公司發放股票股利及現金股利兩種，依公司成長率兼考量資本支出情形，其中現金股利比率不低於當年度股利分配總額之十％（含），但現金股利每股若低於0.1元則不予發放。","無",
"1218 - 泰山","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/11","不適用","      5,251,776,202","        772,855,886","      5,912,480,353","      5,252,481,623","1.32000000","0.0","0.0","        659,998,730","0.0","0.0","0.0","                  0","本公司盈餘之分派就當年度決算如有盈餘，於依法完納一切稅捐後，應先彌補歷年虧損，再提列百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得&#63847;再提&#63900;、並得依公司營運需要及法令規定提列或迴轉特別盈餘公積後，如尚有餘額，得以分派。盈餘分派以現金發放者，依公司法第二百四十條第五項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。
現金股利分派之比例不得低於股利分配總額之百分之三十。
若每股股利未達新台幣0.1元，則董事會得以保留不予分派。","無。",
"1219 - 福壽","董事會決議","114年 年度","114/01/01~114/12/31","1","115/04/07","不適用","        288,122,539","        155,133,370","        427,311,391","        256,692,209","0.50000000","0.0","0.0","        170,619,182","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅捐、彌補虧損及提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限; 及依法令或主管機關規定提列或迴轉特別盈餘公積後，如尚有盈餘，加計上年度累計未分配盈餘，為累計可分配盈餘，由董事會擬具盈餘分配案，以現金方式為之者，依公司法第228條之1及第240條第5項規定由董事會決議辦理，並報告股東會，無須提交股東會請求承認。以發行新股方式為之，應提請股東會決議後分派之。

本公司股利政策係考量未來資金需求及長期財務規劃，並兼顧股東利益等因素，每年就可供分配盈餘提撥40%至90%分派股東紅利，其中現金股利不得低於股利總數百分之十，若現金股利每股低於0.1元，改以股票股利發放。","無",
"1220 - 台榮","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/11","115/06/24","        121,283,530","         13,529,489","        133,180,042","         97,764,454","0.20000000","0.0","0.0","         35,415,588","0.0","0.0","0.0","                  0","第二十七條
本公司應以當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補虧損數額後，如尚有餘額應提撥不低於百分之三點五為員工酬勞(應包括並不低於百分之一為基層員工分派酬勞)，董事酬勞不高於百分之五，董事酬勞及員工酬勞分派比率之決定及員工酬勞以股票或現金為之，應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告於股東會。

第二十七條之一
本公司所處產業環境多變，企業生命週期處於穩定成長階段，考量投資環境、多角化經營、資金需求及資本預算等因素，並兼顧股東權益及長期財務規劃，本公司&#63886;度總決算如有盈餘，依下列順序分派之：
一、提繳稅捐
二、彌補累積虧損
三、提存百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司資本總額時，不在此限
四、依法令或主管機關規定提撥或迴轉特別盈餘公積
五、餘額加計前期累計未分配盈餘&#63849;為股東股利，由董事會擬具分派議案，提請股東會決議分配之
股東股利之分派得以現金或股票方式發放， 現金股利分派之比&#63925;不低於股東股利總額之百分之十。
本公司無盈餘可分派，或雖有盈餘但盈餘數額遠低於先前實際分派之盈餘，或依公司財務、業務及經營面等因素考量，得將公積全部或一部依法令或主管機關規定分派。
前項可供分派之盈餘、公積以現金發放者，授權由董事會以三分之二以上董事出席及出席董事過半數之決議分派之，並報告股東會。以發行新股方式為之時，則應依規定由股東會決議辦理。","無",
"1225 - 福懋油","董事會決議","114年 年度","114/01/01~114/12/31","1","115/03/12","不適用","        449,964,158","        393,442,233","        806,500,341","        564,232,035","1.00000000","0.0","0.0","        242,268,306","0.0","0.0","0.0","                  0","摘錄公司章程文字： 本公司年度總決算如有本期稅後淨利，應先彌補累積虧損(包括調整未分配盈餘金額)，依法提撥10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘(包括調整未分配盈餘金額)，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。 本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將分派股息及紅利之全部或一部份，以發放現金之方式為之並報告股東會。 本公司之股利發放政策，係以維持公司長期財務結構之健全及未來營運之成長與擴展為原則，並兼顧股東利益等，每年就當年度可供分配盈餘提撥，不低於百分之五十分配股東紅利，分配股東之股東紅利，得以現金或股票方式為之，其中現金股利之比率不低於當年股利分配總額之百分之二十(當年度可供分配盈餘係當年度盈餘彌補累積虧損後，扣除法定盈餘公積提列、特別盈餘公積提列、特別股股息且不含以前年度未分配盈餘及特別盈餘公積依法令規定迴轉數。)。 倘每股分配現金股利不足0.1元時，則不予分派現金股利。","無",
"1227 - 佳格","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/12","115/06/17","      2,974,327,063","      1,208,790,537","      4,072,546,092","      2,846,326,040","1.34000000","0.0","0.0","      1,226,220,052","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，應先提繳稅款、彌補累積虧損，並提撥10%為法定盈餘公積及依法令所需提列之特別盈餘公積或迴轉特別盈餘公積後，再就其餘額併同累積未分配盈餘提撥30%至100%做為股東股利，其中現金股利為可分配股利之30%至100%，惟若有重大投資計劃且無法取得其他資金支應者，得將現金股利發放比例降為可分配股利之5%至20%，上開盈餘分配議案由董事會擬具，提請股東會決議分派股東股利。&#160;","無",
"1229 - 聯華","董事會決議","115年 第1季","115/01/01~115/03/31","1","115/05/14","不適用","      8,249,928,683","        980,784,312","      9,230,712,995","      9,230,712,995","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司正值穩定成長階段，且大部分盈餘來自
權益法認列之轉投資公司，為求公司永續經營
及長遠發展，本公司年度總決算如有盈餘，應
先提繳稅捐、彌補累積虧損、次提百分之十為
法定盈餘公積，並依法令規定提撥或迴轉特別
盈餘公積，如尚有盈餘，得優先分派特別股之
股息，其餘額加計累積未分配盈餘由董事會擬
具分派議案，以發行新股方式為之時，應提請
股東會決議後分派之；以發放現金方式為之時
，則依公司法第二百四十條第五項規定，授權
董事會以三分之二以上董事之出席，及出席董
事過半數同意之決議分派之，並報告股東會。
前述盈餘分配比率及股東現金股利之比率，得
由董事會考量公司財務結構、未來資金需求及
獲利情形，以現金股利不得低於股利總數百分
之十擬定之。","無",
"1229 - 聯華","現金股利經董事會決議、增資配股經董事會擬議","114年 第4季","114/10/01~114/12/31","1","115/03/10","115/05/28","     11,267,408,812","      1,013,899,083","     11,841,850,015","      8,249,928,683","1.80000000","0.0","0.0","      3,232,729,202","0.20000000","0.0","0.0","         35,919,213","本公司正值穩定成長階段，且大部分盈餘來自
權益法認列之轉投資公司，為求公司永續經營
及長遠發展，本公司年度總決算如有盈餘，應
先提繳稅捐、彌補累積虧損、次提百分之十為
法定盈餘公積，並依法令規定提撥或迴轉特別
盈餘公積，如尚有盈餘，得優先分派特別股之
股息，其餘額加計累積未分配盈餘由董事會擬
具分派議案，以發行新股方式為之時，應提請
股東會決議後分派之；以發放現金方式為之時
，則依公司法第二百四十條第五項規定，授權
董事會以三分之二以上董事之出席，及出席董
事過半數同意之決議分派之，並報告股東會。
前述盈餘分配比率及股東現金股利之比率，得
由董事會考量公司財務結構、未來資金需求及
獲利情形，以現金股利不得低於股利總數百分
之十擬定之。","無",
"1231 - 聯華食","董事會擬議","114年 年度","114/01/01~114/12/31","1","115/03/10","115/06/24","      1,961,442,464","      1,138,519,657","      2,991,413,389","      2,245,277,201","1.50000000","0.0","0.0","        447,681,718","1.00000000","0.0","0.0","         29,845,447","本公司年度決算後如有盈餘，應先提繳稅款，彌補以往年度虧損後，次提撥百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令或主管機關規定提列或迴轉特別盈餘公積，如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分配之。本公司股利政策，係由董事會視公司&#63884;年盈餘、目前及未&#63789;之投資環境、資金需求、國內外 競爭&#63994;況及資本預算等因素，並兼顧股東利益、平衡股利及公司長期之財務規劃，每年依法由董事會擬具，提報股東會決議。本公司每年股東股息紅利以不低於當年度稅後盈餘之百分之五十為原則；盈餘之分派得以現金股利或股票股利之方式為之，其中現金股利之金額，不得低於當年度發放股利總數之百分之二十。","無",
"1232 - 大統益","股東會確認","114年 年度","114/01/01~114/12/31","1","115/02/26","115/05/22","        977,608,930","      1,320,490,258","      2,183,487,815","      1,031,668,427","7.20000000","0.0","0.0","      1,151,819,388","0.0","0.0","0.0","                  0","股東紅利應為可供分配盈餘總額之50%至100%。
本公司股利政策係考慮公司未來之資本支出預算及資金需求，並衡量以盈餘支應資金需求之必要性，以分派現金股利為優先。","",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
