"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2032 - 新鋼","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/14","不適用","         80,726,660","        -20,809,674","         58,573,546","         58,573,546","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司年度結算如有盈餘，於依法繳納稅捐後，應先彌補歷年虧損及提列法定公積百分之十並依法令或主管機關相關規定提列或迴轉特別盈餘公積，如尚有餘額，得加計以前年度累積未分配盈餘為可供分配盈餘數，再視業務狀況酌予保留後，董事會擬定盈餘分配案提報股東會決議通過分配之","無",
"2033 - 佳大","股東會確認","112年 年度","112/01/01~112/12/31","1","113/03/07","113/06/20","          1,470,349","         -3,112,300","         -1,527,829","         -1,527,829","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥
百分之十法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限，及依法令提列或迴轉
特別盈餘公積之餘額，連同上一年度累積未分配盈餘提撥百分之五十至百分之九十五分派
之，惟此項盈餘提供分派之比例，得視當年度實際獲利及資金狀況，經股東會決議調整之。
為考量本公司未來資金需求及長期營運規劃，
年度決算如有盈餘，每年發放之現金股利不得低於當年度股利總額之百分之十，但現金股利
若低於0.1元則不予發放。
如有前一年度累積或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應自前一年累
積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派前先行扣除，嗣後股東權益減
項有迴轉時，得就迴轉部份分派盈餘。","",
"2034 - 允強","股東會確認","112年 年度","112/01/01~112/12/31","1","113/03/08","113/06/17","        298,974,642","       -169,814,560","        133,889,817","        133,889,817","0.0","0.0","1.00000000","        470,002,421","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；提列特別盈餘公積時，若前期未分配盈餘不足提列，將自當期稅後淨利加計稅後淨利以外項目計入當期未分配盈餘之數額提列。如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就累積可供分配盈餘提撥百分之五十以上股東紅利，惟股東紅利每股低於0.5元時，得保留不予分配；因本公司屬傳統產業，目前營運進入成熟穩定期，分配股東紅利時以現金股利為優先，亦得以股票方式為之，惟其中現金股利不低於百分之二十。
本公司分配股利時，得考量財務、業務及經營面等因素，將公積全部或部分依法令或主管機關規定分派。","",
"2038 - 海光","股東會確認","112年 年度","112/01/01~112/12/31","1","113/03/12","113/06/25","        271,324,611","         53,315,768","        318,534,206","        318,534,206","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","第二十三條之一：本公司年度決算如有盈餘，先依
前條處理後再依法繳納稅捐及彌補累積虧損後，再
提10%為法定盈餘公積，其餘再依法令規定提列或
迴轉特別盈餘公積；如尚有餘額，併同累積未分配
盈餘，由董事會擬具盈餘分配議案，提請股東會決
議分派股東股息紅利。
第二十三條之二：除上述盈餘分配分派用以獎勵員
工外，員工庫藏股、員工認股權憑證、員工新股認
購權、限制員工權利新股發放對象包含符合一定條
件之控制或從屬公司員工，皆得用以獎勵員工。
本公司產業發展成熟，股利之發放，除有改善財務
結構及因應重大資本支出之資金需求外，現金股利
比例以不低於當年度發放股利總和之百分之五十為
原則。","",
"2049 - 上銀","董事會決議","112年 年度","112/01/01~112/12/31","1","113/02/27","不適用","     17,692,061,956","      2,034,747,630","     19,559,513,115","     18,675,032,515","2.50000000","0.0","0.0","        884,480,600","0.0","0.0","0.0","                  0","本公司分配每一會計年度盈餘時，應先彌補虧損、提撥10%為法定盈餘公積；但法定盈餘公積累積已
達本公司實收資本額時，不在此限。並依其他法令規定提撥(或迴轉)特別盈餘公積，次提股息6%
(含)以下。
本公司得依財務、業務及經營面等因素之考&#63870;，依本條第一項規定數額扣除後剩餘數併同前期未分配
盈餘及當年度可分配盈餘全數或部份分派。盈餘之分派得以現&#63754;股&#63965;或股票股&#63965;方式為之，惟股票股
利分派之比例以不高於當&#63886;&#64001;股東股息及股東紅利總額三分之二，由董事會擬具盈餘分配議案提請股
東會決議。
全部或一部採現金股利發放時，得經董事會三分之二以上董事出席，出席董事過半數決議，並報告股
東會，無須提交股東會承認。","無",
"2059 - 川湖","股東會確認","112年 年度","112/01/01~112/12/31","1","113/02/22","113/06/28","      9,931,481,223","      2,704,319,142","     12,366,666,671","     11,014,401,219","14.19000000","0.0","0.0","      1,352,265,452","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依下列順序分派之            
1.依法繳納稅捐，
2.彌補累積虧損後，
3.再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，
  得不再提列，
4.其餘再依法令規定提列或迴轉特別盈餘公積；
5.如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提
  請  股東會決議分派股東股息紅利。
本公司屬於創新機構產業，產品應用範圍廣泛普及如雲端伺服器、網路
通訊及廚具與消費性電子等不同產業其環境多變，企業值開發成長階段
，股利政策係配合目前及未來之發展計畫、考量投資環境、資金需求及
國內外競爭狀況，並兼顧股東利益等因素，得視公司營運需要酌情保留
部分盈餘；剩餘部分得以現金或股票方式分配之，其中現金股利不低於
股利總額之10%。","",
"2062 - 橋椿","董事會決議","112年 年度","112/01/01~112/12/31","1","113/02/26","不適用","      2,322,316,525","        314,766,231","      2,541,826,463","      2,381,831,141","0.80000000","0.0","0.0","        159,995,322","0.0","0.0","0.0","                  0","本公司每年決算如有盈餘，除依法提繳所得稅外，
應先彌補以往年度虧損，次提百分之十為法定盈餘
公積，但法定盈餘公積已達本公司實收資本額時，
得不再提列，再依主管機關規定，提撥或迴轉特別
盈餘公積。其他餘額連同上年度累積未分配盈餘作
可供分配餘額，依下列原則經股東會決議分派之：
本公司得依財務、業務及經營面等因素之考量，將
當年度稅後盈餘中分派百分之二十以上作為股東紅
利；基於資本支出，業務擴充需要及健全財務規劃
以求永續發展，分派股東紅利時，得以現金或股票
方式為之，惟現金股利以不低於當年度分派股東紅
利總額百分之二十為限。
於當年度公司無盈餘可分派，或雖有盈餘但盈餘數
額遠低於公司前一年度實際分派之盈餘，或依公司
財務、業務及經營面等因素之考量，得將公積全部
或一部依法令或主管機關規定分派。
前項之股東紅利或公積之全部或一部發放現金時，
授權董事會以三分之二以上董事之出席，及出席董
事過半數之決議行之，並報告股東會。","無。",
"2069 - 運錩","股東會確認","112年 年度","112/01/01~112/12/31","1","113/03/08","113/06/06","        686,576,212","       -149,149,283","        472,195,160","        472,195,160","0.0","0.0","0.50000000","         83,193,418","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；
如尚有餘額視為當年度所產生之可分配盈餘，併同累積未分配盈餘，
由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策，係配合目前及未來之發展計劃、考量投資環境、資金需求及國內外競爭狀況，
並兼顧股東利益等因素，每年分配股東股息紅利不低於當年度所產生可分配盈餘之百分之二十，
分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之百分之二十。","",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"2072 - 世紀風電","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/05","不適用","                  0","        822,472,282","        740,225,054","        320,225,054","3.00000000","0.0","0.0","        420,000,000","0.0","0.0","0.0","                  0","第廿一條：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並依法令或主管機關之規定提列或迴轉特別盈餘公積後，為當年度可供分配盈餘，再併同以前年度累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。

第廿二條：本公司處於企業成長階段，股利政策係依據公司營運發展不同階段、獲利狀況、未來營運發展計畫、考量投資環境及產業環境變化，並兼顧股東利益及公司長期財務規劃等因素，每年就當年度可供分配盈餘提撥不低於一定比例分配股東紅利，得適度採股票股利或現金股利方式發放，其中現金股利之比率不低於股利總數之百分之十。惟經董事會決議不分配，並經股東會通過，不在此限。
本公司分派股息及紅利之全部或一部如以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議為之，並報告股東會。","無",
"2101 - 南港","董事會決議","113年 上半年","113/01/01~113/06/30","1","113/08/13","不適用","        549,677,700","       -869,591,951","       -319,914,251","       -319,914,251","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每屆年終結算如有獲利（所謂獲利係指稅前利益扣除分派員工酬勞前之利益），應提撥百分之零點一(含)至百分之一(含)為員工酬勞，由董事會決議分派，並報告股東會。但本公司如有累積虧損時，於提撥員工酬勞前，應先預留彌補虧損數額後，其餘額再依前項比例進行提撥。
前項員工酬勞以股票或現金發放時，發放對象包含符合一定條件之從屬公司員工。
本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。每半會計年度如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞、次提百分之十為法定盈餘公積；並依法提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前半會計年度累計未分配盈餘數為股東紅利，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。
本公司年度總決算如有本期稅後淨利，應先彌補累積虧損（包括調整未分配盈餘金額）後，依法提存10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。並視需要提撥特別盈餘公積或酌予保留盈餘。如尚有盈餘連同期初未分配盈餘（包括調整未分配盈餘金額），由董事會擬具盈餘分配議案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司依公司法第240條第5項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部，以發放現金方式為之，並報告股東會。
本公司所營事業係以輪胎業為主，採多元化經營，目前輪胎業處於成熟期，採用剩餘股利政策，於年度盈餘中，鑑於未來數年仍有設備維護更新、生產技術升級及擴廠計畫等資金需求，先以保留盈餘融通所需之資金後，剩餘之盈餘以現金股利方式分派；盈餘分配中原則上股票股利在70%至100%間，現金股利在0%至30%之間，惟仍可視實際需要調整上述比例。因實際需要而調整上述比例，應考量本公司未來投資計劃及長期財務規劃所需資金，若本公司未來投資計劃及長期財務規劃所需資金小於當年度可分配盈餘百分之五十時，可將現金股利之發放比提高至50%。","無",
"2101 - 南港","董事會決議","112年 下半年","112/07/01~112/12/31","1","113/03/12","不適用","     -1,000,091,164","        134,011,683","       -866,079,481","        869,591,951","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每屆年終結算如有獲利（所謂獲利係指稅前利益扣除分派員工酬勞前之利益），應提撥百分之零點一(含)至百分之一(含)為員工酬勞，由董事會決議分派，並報告股東會。但本公司如有累積虧損時，於提撥員工酬勞前，應先預留彌補虧損數額後，其餘額再依前項比例進行提撥。
前項員工酬勞以股票或現金發放時，發放對象包含符合一定條件之從屬公司員工。
本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。每半會計年度如有盈餘，應先預估並保留應納稅捐、彌補累積虧損、預估保留員工酬勞、次提百分之十為法定盈餘公積；並依法提列或迴轉特別盈餘公積，如尚有盈餘，其餘額加計前半會計年度累計未分配盈餘數為股東紅利，由董事會擬具盈餘分派議案，以現金方式為之時，應經董事會決議，以發行新股方式為之時，應提請股東會決議後分派之。
本公司年度總決算如有本期稅後淨利，應先彌補累積虧損（包括調整未分配盈餘金額）後，依法提存10%為法定盈餘公積；但法定盈餘公積累積已達本公司實收資本總額時，不在此限。並視需要提撥特別盈餘公積或酌予保留盈餘。如尚有盈餘連同期初未分配盈餘（包括調整未分配盈餘金額），由董事會擬具盈餘分配議案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司依公司法第240條第5項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部，以發放現金方式為之，並報告股東會。
本公司所營事業係以輪胎業為主，採多元化經營，目前輪胎業處於成熟期，採用剩餘股利政策，於年度盈餘中，鑑於未來數年仍有設備維護更新、生產技術升級及擴廠計畫等資金需求，先以保留盈餘融通所需之資金後，剩餘之盈餘以現金股利方式分派；盈餘分配中原則上股票股利在70%至100%間，現金股利在0%至30%之間，惟仍可視實際需要調整上述比例。因實際需要而調整上述比例，應考量本公司未來投資計劃及長期財務規劃所需資金，若本公司未來投資計劃及長期財務規劃所需資金小於當年度可分配盈餘百分之五十時，可將現金股利之發放比提高至50%。","無",
"2102 - 泰豐","董事會決議","113年 上半年","113/01/01~113/06/30","1","113/08/13","不適用","     -4,908,069,244","       -158,230,928","     -5,066,300,172","     -5,066,300,172","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。
公司半年度及年度決算如有盈餘除依法扣繳稅捐，彌補以往年度虧損及提撥10%法定公積及依規定提列之特別盈餘公積後，如尚有餘額得優先分派特別股當年度得分派之股息，再將其餘額連同期初未分配盈餘(包括調整未分配盈餘)，由董事會擬具盈餘分配案。
若以現金股利為之，則由董事會三分之二以上董事出席，及出席董事過半數決議，並報告股東會。若以發行新股為之，應提請股東會決議後分派之。
本公司目前產業處於成熟期，考量未來資金需求與財務規劃，並同時兼顧股東利益，由董事會視營運情況於5%至100%間，擬具盈餘分派案，提報股東常會。盈餘分派以配發現金股利為優先，亦得以配發股票股利，股票股利以不高於股利總額80%為原則；惟如有重大投資計劃及未來發展等因素，盈餘得予保留。","無",
"2102 - 泰豐","董事會決議","112年 下半年","112/07/01~112/12/31","1","113/03/06","不適用","     -3,949,057,941","       -959,011,303","     -4,908,069,244","     -4,908,069,244","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損撥補，得於每半會計年度終了後為之。
公司半年度及年度決算如有盈餘除依法扣繳稅捐，彌補以往年度虧損及提撥10%法定公積及依規定提列之特別盈餘公積後，如尚有餘額得優先分派特別股當年度得分派之股息，再將其餘額連同期初未分配盈餘(包括調整未分配盈餘)，由董事會擬具盈餘分配案。
若以現金股利為之，則由董事會三分之二以上董事出席，及出席董事過半數決議，並報告股東會。若以發行新股為之，應提請股東會決議後分派之。
本公司目前產業處於成熟期，考量未來資金需求與財務規劃，並同時兼顧股東利益，由董事會視營運情況於5%至100%間，擬具盈餘分派案，提報股東常會。盈餘分派以配發現金股利為優先，亦得以配發股票股利，股票股利以不高於股利總額80%為原則；惟如有重大投資計劃及未來發展等因素，盈餘得予保留。","無",
"2103 - 台橡","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/07","不適用","      3,468,838,753","        680,017,871","      4,068,868,050","      3,730,326,959","0.41000000","0.0","0.15000000","        462,397,588","0.0","0.0","0.0","                  0","年度結算如有盈餘，於依法繳納一切稅捐及
彌補以前年度虧損後，應先依法令規定提法定
盈餘公積百分之十及提列或迴轉特別盈餘公積
後，其餘額加計調整後期初未分配盈餘為可供
分配盈餘，並由董事會就可供分配盈餘擬具盈
餘分派案提請股東會決議之。但以現金發放之
股利，得由董事會以三分之二以上董事之出
席，及出席董事過半數之決議行之，並報告股
東會。
前項股東股利分派，其現金股利不低於分派總
額之百分之二十。","無",
"2104 - 國際中橡","股東會確認","112年 年度","112/01/01~112/12/31","1","113/03/19","113/05/28","      7,323,701,260","       -494,442,495","      6,832,681,319","      6,832,681,319","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司每年決算所得純益，除依法提繳所得稅，
彌補累積虧損，次提撥百分之十為法定盈餘公積
，但法定盈餘公積已達本公司實收資本總額時，
得不再提撥，其餘加計累積未分配盈餘，必要時
得依相關法令規定提撥或迴轉特別盈餘公積或酌
予保留盈餘後，就其餘額再予分派普通股股利，
分派比率依本條第二項之股利政策由董事會擬訂
盈餘分派案提請股東會決議。為改善財務結構、
充實營運資金或為支應重要投資計劃之需要，得
將盈餘轉為資本配發股票股利，但現金股利之支
付比率訂定為普通股股利之百分之二十以上。","",
"2105 - 正新","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/13","不適用","     29,618,855,840","      7,182,382,515","     35,055,143,493","     28,572,312,421","2.00000000","0.0","0.0","      6,482,831,072","0.0","0.0","0.0","                  0","本公司每年決算後所得純益，除依法扣繳所得稅外，應先彌補以往年度虧損，次就其餘額提存百分之十為法定盈餘公積並依法提列或迴轉特別盈餘公積後，如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分派議案，送交股東會決議分配股東紅利。
本公司董事會決議將應分派股息及紅利、法定盈餘公積及資本公積之全部或一部，以發放現金方式為之時，授權董事會以三分之二以上董事之出席，及出席董事過半數決議之，並報告股東會；採發行新股方式為之時，應提請股東會決議分派之。
董事會擬具之盈餘分派議案，股東紅利之總額應為累積可分配盈餘之百分之十至百分之八十，其中現金紅利應為股東紅利總額之百分之十以上。","無。",
"2106 - 建大","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/11","不適用","      5,938,507,071","        880,981,454","      6,493,470,174","      5,538,580,174","1.00000000","0.0","0.0","        954,890,000","0.0","0.0","0.0","                  0","本公司每年度決算如有盈餘，應先提繳稅款
，彌補以往虧損，次提百分之十為法定盈餘
公積，但法定盈餘公積已達本公司資本總額
時，不在此限，必要時依法令或主管機關規
定提撥或迴轉特別盈餘公積。
本公司將考量公司所處環境及成長階段，因
應未來資金需求及長期財務規劃，並滿足股
東對現金流入之需求，由董事會提案連同上
一年度累積未分配盈餘，提撥可供分配盈餘
百分之十至百分之八十，以發行新股方式為
之時，應提請股東會決議分派股東股利，惟
盈餘分派之發行新股之比率得視當年實際獲
利及資金狀況，經股東會決議調整之；其中
現金股利不得低於股利總額之百分之十，本
公司授權董事會以三分之二以上董事之出席
及出席董事過半數之決議，將應分派股息及
紅利、法定盈餘公積及資本公積之全部或一
部，以發放現金方式為之，並報告股東會。","無",
"2107 - 厚生","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/12","不適用","      5,257,293,034","        518,877,440","      5,812,328,151","      5,417,656,731","1.30000000","0.0","0.0","        394,671,420","0.0","0.0","0.0","                  0","公司年度決算如有盈餘，應先完納稅捐，彌補以往年
度虧損，其餘分配如下： (一)提列百分之十法定盈
餘公積，但法定盈餘公積已達資本總額時，不在此
限；
(二)必要時得依法令規定提列或迴轉特別盈餘公積；
(三)其餘併同以前年度累積未分配盈餘，由董事會擬
具盈餘分配議案時，其中就股東紅利之提撥數額以不
低於累積可分配盈餘百分之五，提請股東會決議分派
股東紅利。本公司生命週期係屬「成熟期」，惟為求
企業永續經營，因應未來市場需求，並考慮公司未來
之資本支出預算及需要暨兼顧維持穩定之股利發放，
其中現金股利不低於股東紅利總額百分之十，但遇當
年度有重大投資計畫、重大營運變動事項及產能擴充
或其他重大資本支出等資金需求時，得由董事會擬議
全數改採股票股利發放之，並於報經股東會同意後辦
理。
本公司分派紅利或法定盈餘公積及資本公積之全部或
一部，如以發放現金之方式為之，授權董事會以三分
之二以上董事之出席，及出席董事過半數同意後為
之，並報告股東會。","無",
"2108 - 南帝","董事會決議","112年 年度","112/01/01~112/12/31","1","113/03/06","不適用","      5,540,596,170","        714,039,102","      6,197,483,596","      5,705,066,937","1.00000000","0.0","0.0","        492,416,659","0.0","0.0","0.0","                  0","本公司章程第31條：本公司所處產業環境與國內外整體經濟息息相關、產業成長週期正值成長至成熟期階段，董事會對於盈餘分配議案之擬具，應考量公司未來之資本支出預算及資金之需求並衡量以盈餘支應資金需求之必要性，以決定盈餘保留或分配之數額及以現金方式分配股東股息或紅利之金額。
本公司每年決算如有盈餘，除依法提繳營利事業所得稅，彌補以往年度虧損外，應先提法定盈餘公積百分之十，並依法提列或回轉特別盈餘公積後，為本期可供分配數，再加計上年度累積未分配盈餘後，為累積可分配盈餘。
股東紅利應不低於本期可分配數之20%，現金股利比率不低於當年度股利分配總額之30%，由董事會依據未來業務或轉投資需要等相關因素，擬具盈餘分派議案，提請股東會決議後分派之。
本公司依法授權董事會以特別決議，將應分派股息及紅利之全部或一部以發放現金之方式為之，並報告股東會，不適用前項應經股東會決議之規定。","無",
"2109 - 華豐","董事會決議","113年 上半年","113/01/01~113/06/30","1","113/08/12","不適用","        256,629,310","        255,440,554","        486,525,809","        290,981,415","0.70000000","0.0","0.0","        195,544,394","0.0","0.0","0.0","                  0","第廿一條：本公司應依當年度獲利狀況提撥不
低於百分之二分派員工酬勞，及提撥不高於百
分之五分派董事。但公司尚有累積虧損時，應
予彌補。
員工酬勞得以股票或現金為之，且發給股票或
現金之對象，得包括符合一定條件之控制或從
屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前
利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞及董事酬勞之分派應由董事會以董事
三分之二以上之出席及出席董事過半數同意之
決議行之，並報告股東會。
公司經前項董事會決議以股票方式發給員工酬
勞者，得同次決議以發行新股或收買自己之股
份為之。
第廿一條之一:本公司盈餘分派或虧損彌補得
於每半會計年度終了後為之。公司前半會計年
度盈餘分派或虧損撥補之議案，應連同營業報
告書及財務報表，送交審計委員會查核後，提
董事會決議。
本公司所處產業環境多變，企業正值穩定成長
階段，考量本公司未來資金需求及長期財務規
劃，如有盈餘應先提繳稅款，彌補以往虧損，
次提10%為法定盈餘公積，但法定盈餘公積已
達本公司實收資本額時不在此限；另視公司營
運需要及法令規定提列特別盈餘公積，如尚有
盈餘併同期初未分配盈餘，由董事會決議就可
分配盈餘中提撥百分之二十至九十作為盈餘分
派。其中現金股利不得低於盈餘分派總數百分
之十。
前項盈餘分派若分派之股息或紅利或以提列之
法令盈餘公積、資本公積全部或一部分以發放
現金方式為之，由董事會特別決議通過後為
之，並報告股東會，若以發行新股方式為之
時，應提請股東會決議後分派之。","無",
"2109 - 華豐","董事會決議","112年 下半年","112/07/01~112/12/31","1","113/03/13","不適用","        202,788,737","        422,342,185","        480,108,617","        256,629,310","0.80000000","0.0","0.0","        223,479,307","0.0","0.0","0.0","                  0","第廿一條：本公司應依當年度獲利狀況提撥不
低於百分之二分派員工酬勞，及提撥不高於百
分之五分派董事。但公司尚有累積虧損時，應
予彌補。
員工酬勞得以股票或現金為之，且發給股票或
現金之對象，得包括符合一定條件之控制或從
屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前
利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞及董事酬勞之分派應由董事會以董事
三分之二以上之出席及出席董事過半數同意之
決議行之，並報告股東會。
公司經前項董事會決議以股票方式發給員工酬
勞者，得同次決議以發行新股或收買自己之股
份為之。
第廿一條之一:本公司盈餘分派或虧損彌補得
於每半會計年度終了後為之。公司前半會計年
度盈餘分派或虧損撥補之議案，應連同營業報
告書及財務報表，送交審計委員會查核後，提
董事會決議。
本公司所處產業環境多變，企業正值穩定成長
階段，考量本公司未來資金需求及長期財務規
劃，如有盈餘應先提繳稅款，彌補以往虧損，
次提10%為法定盈餘公積，但法定盈餘公積已
達本公司實收資本額時不在此限；另視公司營
運需要及法令規定提列特別盈餘公積，如尚有
盈餘併同期初未分配盈餘，由董事會決議就可
分配盈餘中提撥百分之二十至九十作為盈餘分
派。其中現金股利不得低於盈餘分派總數百分
之十。
前項盈餘分派若分派之股息或紅利或以提列之
法令盈餘公積、資本公積全部或一部分以發放
現金方式為之，由董事會特別決議通過後為
之，並報告股東會，若以發行新股方式為之
時，應提請股東會決議後分派之。","無",
"2114 - 鑫永銓","董事會決議","112年 年度","112/01/01~112/12/31","1","113/02/22","不適用","        888,249,204","        469,185,349","      1,310,513,990","        920,555,455","5.00000000","0.0","0.0","        389,958,535","0.0","0.0","0.0","                  0","本公司依當年度稅前利益扣除分配員工酬勞及
董事酬勞前之利益，於彌補虧損後，如尚有餘
額應提撥員工酬勞不低於百分之二，董事酬勞
不高於百分之三。
員工酬勞得以股票或現金為之，且發給對象得
包括符合一定條件之從屬公司員工。
員工酬勞及董事酬勞之分派應由董事會以董事
三分之二以上之出席及出席董事過半數同意之
決議行，並報告股東會。
本公司年度總決算如有盈餘，應先提繳營利事
業所得稅，彌補以往年度虧損，如尚有餘額應
依法提列法定盈餘公積百分之十，並依法提撥
或迴轉特別盈餘公積；如尚有餘額，併同累積
未分配盈餘，由董事會擬具盈餘分配議案，提
請股東會決議分派股東股息紅利。由於本公司
正值穩定成長階段，考量股東權益、公司財務
結構與長遠發展，股東紅利之總額應為累積可
未分配盈餘百分之二十以上，其中現金紅利應
不低於股東紅利總額的百分之十。
本公司董事會以三分之二以上董事之出席，及
出席董事過半數之決議，將應分派股息及紅利
之全部或一部，以發放現金之方式為之，並報
告股東會。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
