"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1110 - 東泥","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/20","         97,972,266","         65,680,064","        277,168,872","        219,968,793","0.10000000","0.0","         57,200,079","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先繳納稅捐、
彌補以往虧損，次提百分之十為法定盈餘公
積，直至法定盈餘公積已達本公司資本總額時
為止，及依主管機關規定提列或迴轉特別盈餘
公積後，其餘額併同以前年度累積未分配盈餘
暨本年度未分配盈餘調整數後，作為可供分配
之盈餘，由董事會擬具盈餘分配案，提請股東
會決議後分派股東紅利。
本公司股利，應參酌所營事業景氣變化之特
性，考量各項產品或服務所處生命週期對未來
資金之需求與長期財務規劃，在維持穩定股利
之目標下，分配股東紅利全數以配發現金股利
為原則，但若公司有產能擴充、改善財務結
構、重大投資計劃等資金需求時，則以百分之
五十以上為股票股利，其餘為現金股利。","",
"1201 - 味全","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/27","108/06/27","       -216,770,557","        982,564,007","        682,768,300","        277,917,969","0.80000000","0.0","        404,850,331","0.0","0.0","                  0","本公司為一穩定成長之傳統精緻產業，每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及依法提列或迴轉特別盈餘公積，其餘先派付股息，股息定為年息百分之六，但不得以本付息；如尚有盈餘，連同上一年度累積未分配盈餘，經股東會決議，提存特別盈餘公積金或酌予保留盈餘，餘以各股東持有股份之比例分派之。
分配股東股息紅利時，以現金或股票方式為之。惟其現金比率不得低於百分之二○。","",
"1203 - 味王","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/26","        402,434,104","        431,907,558","        776,827,674","        536,827,674","1.00000000","0.0","        240,000,000","0.0","0.0","                  0","本公司所處產業環境多變，
企業生命週期正值穩定成長階段，
考量本公司未來資金需求及長期財務規劃，
並滿足股東對現金流入之需求，
本公司每年決算後如有盈餘，
除依法繳納營利事業所得稅及彌補以往年度虧損外，
應先提撥百分之十法定盈餘公積及依證券交易法規定應提列之特別盈餘公積，
如尚有餘，得視當年度實際獲利及資金情況，
經董事會決議通過後報股東會決議分派股東紅利。","",
"1210 - 大成","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/05/31","      1,432,784,273","      2,009,881,874","      3,243,440,126","      1,667,556,156","1.50000000","0.0","      1,181,912,980","0.50000000","0.0","         39,397,099","本公司年度總決算如有盈餘，應先提繳稅
款、彌補歷年累積虧損，次提10%為法定盈餘
公積，並依法令或主管機關規定提撥或迴轉
特別盈餘公積，如尚有盈餘，其餘額再加計
以前年度累積未分配盈餘由董事會擬具未分
派議案，提請股東會決議後分派之，惟此
項盈餘提供分派之比率及股東現金股利之比
率，得視當年度實際獲利及資金狀況，經股
東會決議調整之。股東股利:其中現金股利不
得低於股利總數之百分之十，但現金股利每
股若低於0.1 元則不予發放，改以股票股利
發放。如有前一年度累積或當年度發生但當
年度稅後盈餘不足提列之股東權益減項，應
自前一年度累積未分配盈餘提列相同數額之
特別盈餘公積，並於提撥供分派前先行扣
除。","",
"1213 - 大飲","董事會擬議","107年 年度","107/01/01~107/12/31","1","108/09/17","108/10/03","         52,710,788","        -89,579,111","        -36,850,122","        -36,850,122","0.0","0.0","                  0","0.0","0.0","                  0","本公司每年決算如有盈虧，除儘先彌補以往年度虧損外，應於完納稅捐以後先提百分之十法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積後，將其餘額加計以前年度  累積未分配盈餘，由董事會視實際需要保留全部或部分盈餘擬具分配議案，提請股東會決議分配之。            
本公司屬傳統產業，企業生命週期已進入「成熟期」較適合採取穩定之股利政策，未來三年之股利率預計在2％~5％之間，若當年度無重大擴充計劃，擬以配發股票股利為原則。","無",
"1215 - 卜蜂","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/06","108/06/26","      1,388,586,793","        950,727,053","      2,246,486,365","      1,442,513,371","3.00000000","0.0","        803,972,994","0.0","0.0","                  0","本公司所處產業正值穩定成長階段，考量本公司資金需求及滿足股東對現金流入之需求，本公司每年度決算如有盈餘時，應依法提繳稅捐、彌補虧損，次提百分之十為法定盈餘公積。但法定盈餘公積，已達實收資本額時，不在此限。另依法令或主管機關規定提列或迴轉特別盈餘公積後，其餘額加計以前年度累積未分配盈餘數，由董事會擬具分派議案。其中現金股利不得低於分派股利總數之百分之十，惟每股現金股利低於新台幣○‧一元時，則將現金股利改以股票股利發放之。
本公司董事會以三分之二以上董事之出席及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會；以發行新股方式為之時，應提請股東會決議後分派之。","",
"1216 - 統一","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/27","108/06/18","      7,210,483,042","     17,442,022,268","     23,143,973,165","      8,938,934,612","2.50000000","0.0","     14,205,038,553","0.0","0.0","                  0","股東紅利應為累積可分配盈餘之50%至100%，現金股利比率不低於當年度股利分配總額之30%","",
"1217 - 愛之味","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/27","                  0","         47,896,096","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","第三十條之一
公司年度總決算如有盈餘，除預提應繳稅捐，彌補歷年虧損外，應先提撥百分之十為法定盈餘公積及就當年度發生之股東權益減項金額提列或迴轉特別盈餘公積，於優先發放特別股當年度應分派及以前各年度累積未分派之股息後，除保留部份不分配外由董事會擬具盈餘分配案，提報股東會決議後分配之。
食品產業所處環境多變，本公司正值穩定成長階段。為因應業務成長資金需求及長期財務規劃以求永續發展，由尚可分配盈餘提撥五十％（含）以上為股利分派原則。本公司發放股票股利及現金股利兩種，依公司成長率兼考量資本支出情形，優先分派股票股利。其餘得分派現金股利，比率不低於當年度股利分配總額之十％（含），但現金股利每股若低於0.1元則不予發放，改以股票股利發放。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1218 - 泰山","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/27","108/05/23","          4,770,566","        464,443,320","        464,837,820","         64,838,590","0.80000000","0.0","        399,999,230","0.0","0.0","                  0","本公司目前產業發展成熟，獲利穩定，惟鑑於未來數年仍有重大之擴充產能及垂直發展之計劃，故盈餘之分派，為就當年度盈餘依法提列法定盈餘公積、及依公司營運需要及法令規定提列或迴轉特別盈餘公積後，如尚有餘額，其餘額加計以前年度累積未分配盈餘，由董事會擬具分派議案，至少應提撥百分之五十分派股利，提請股東會決議分派之。惟應就當年度股利分配總額之百分之三十以上，以現金股利分派之，其餘以股票股利方式發放。","",
"1219 - 福壽","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/10","108/06/27","         66,615,380","        -11,233,575","         56,000,277","         23,798,888","0.10000000","0.0","         32,201,389","0.0","0.0","                  0","本公司每年決算後如有當期淨利，除彌補虧損外，應先提列百分之十法定盈餘公積，並依法提列或迴轉特別盈餘公積後，如尚有餘額為本期可分配數，股東紅利依本期可分配數連同以前年度累積未分配盈餘及當年度未分配盈餘調整數額提撥40%至90%分派之，其中現金股利不得低於股利總數百分之十，若現金股利每股低於0.1元，改以股票股利發放。
前述盈餘分派由董事會擬具議案，提股東會議決。","",
"1220 - 台榮","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/25","         50,082,131","         93,390,855","        134,133,900","         52,678,046","0.46000000","0.0","         81,455,854","0.0","0.0","                  0","第二十七條:本公司應以當年度稅前利益扣除分配員工酬勞及董監酬勞前之利益於保留彌補虧損數額後，如尚有餘額應提撥百分之三點五為員工酬勞，董監酬勞不高於百分之四，董監酬勞及員工酬勞分派比率之決定及員工酬勞以股票或現金為之，應由董事會以董事三分之二以上出席及出席董事過半數同意之決議行之，並報告於股東會。
第二十七條之一:本公司所處產業環境多變，企業生命週期正值穩定成長階段，考量本公司未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積及就當年度發生之股東權益減項金額提列特別盈餘公積，其餘連同上一年度累積未分配盈餘提撥百分之五十至八十作為股東股利，其中現金股利部分不得低於股東股利總數之百分之十。惟若董事會決議分派股利當時，本公司股價於前一日收盤價低於面額時得全數發放現金股利。
如有前一年累積或當年度發生但當年度稅後盈餘不足提列之股東權益減項，應自前一年度累積未分配盈餘提列相同數額之特別盈餘公積，並於提撥供分派股東股利前先行扣除。","",
"1225 - 福懋油","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/27","108/06/27","        307,352,159","        255,631,984","        538,637,573","        287,129,064","1.15000000","0.0","        251,508,509","0.0","0.0","                  0","本公司之股利發放政策，係以維持公司長期財務結構之健全及未來營運之成長與擴展為原則，以分派股票股利以保留所需之資金，其餘部份得以現金股利方式分派，惟現金股利不得少於股利總額之百分之十。
倘每股分配現金股利不足0.1元時，則不予分派現金股利。","",
"1227 - 佳格","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/13","      1,055,092,263","      2,949,089,197","      3,638,754,178","      1,351,030,200","2.50000000","0.0","      2,287,723,978","0.0","0.0","                  0","本公司年度決算如有盈餘，應先提繳稅款、彌補累積虧損，並提撥10%為法定盈餘公積及依法令所需提列之特別盈餘公積或迴轉特別盈餘公積後，再就其餘額併同累積未分配盈餘提撥30%至100%做為股東股利，其中現金股利為可分配股利之30%至100%，惟若有重大投資計劃且無法取得其他資金支應者，得將現金股利發放比例降為可分配股利之5%至20%，上開盈餘分配議案由董事會擬具，提請股東會決議分派股東股利。","",
"1229 - 聯華","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/25","      4,943,801,085","      2,476,292,101","      7,767,627,810","      5,558,148,129","1.60000000","0.0","      1,683,413,091","0.50000000","0.0","         52,606,659","本公司正值穩定成長階段，且大部分盈餘來自權益法認列之轉投資公司，為求公司永續經營及長遠發展，本公司年度總決算如有盈餘，應先提繳稅捐、彌補累積虧損、次提百分之十為法定盈餘公積，並依法令規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計累積未分配盈餘由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之；以發放現金方式為之時，則依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數同意之決議分派之，並報告股東會。
前述盈餘分配比率及股東現金股利之比率，得由董事會考量公司財務結構、未來資金需求及獲利情形，以現金股利不得低於股利總數百分之十擬定之。
【以上係108年6月25日股東常會決議修訂】","",
"1231 - 聯華食","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/21","        638,872,030","        541,703,353","      1,123,587,999","        741,140,942","1.80000000","0.0","        299,306,397","0.50000000","0.0","          8,314,066","本公司年度決算後如有盈餘，應先提繳稅款，
彌補以往年度虧損後，次提撥百分之十為法定
盈餘公積，但法定盈餘公積已達本公司實收資
本額時，得不再提列，其餘再依法令或主管機
關規定提列或迴轉特別盈餘公積，如尚有餘
額，併同累積未分配盈餘，由董事會擬具盈餘
分配議案，提請股東會決議分配之。
本公司股利政策，係由董事會視公司歷年盈
餘、目前及未來之投資環境、資金需求、國內
外競爭狀況及資本預算等因素，並兼顧股東利
益、平衡股利及公司長期之財務規劃，每年依
法由董事會擬具，提報股東會決議。本公司每
年就可供分配盈餘提撥不低於百分之三十分配
股東股息紅利，惟累積可供分配盈餘低於實收
股本百分之三十時，得不分配；盈餘之分派得
以現金股利或股票股利之方式為之，其中現金
股利之金額，不得低於當年度發放股利總數之
百分之二十。","",
"1232 - 大統益","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/19","108/06/11","        209,169,167","        906,879,652","      1,027,918,429","        228,043,854","5.00000000","0.0","        799,874,575","0.0","0.0","                  0","股東紅利應為可供分配盈餘總額之50%至100%。
本公司股利政策係考慮公司未來之資本支出預算及資金需求，並衡量以盈餘支應資金需求之必要性，以分派現金股利為優先。","",
"1233 - 天仁","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/14","108/06/13","          3,127,927","        174,509,097","        176,747,385","          4,622,684","1.90000000","0.0","        172,124,701","0.0","0.0","                  0","本公司應依當年度獲利狀況，提撥百分之二為員工酬勞及不高於百分之二為董監事
酬勞。但公司尚有累積虧損（包括調整未分配盈餘金額）時，應預先保留彌補數額
。所謂獲利狀況係指稅前純益扣除員工酬勞及董監事酬勞前之利益。
前項員工酬勞得以股票或現金為之，其給付對象得包括符合一定條件之從屬公司員
工。前項董監事酬勞僅得以現金為之。","",
"1234 - 黑松","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/24","      6,080,074,281","        696,309,428","      6,686,995,363","      6,044,001,613","1.60000000","0.0","        642,993,750","0.0","0.0","                  0","第 卅二 條 本公司年度如有獲利，應提撥不低於百分之一為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象得包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於百分之三為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
第卅二條之一 本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股利。
本公司股利政策，係配合公司永續發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年分配股東股利以不低於當年度稅後盈餘之百分之五十為原則；分配股東股利時，得以現金或股票方式為之，其中現金股利以不低於股利總數之百分之三十為原則。","",
"1235 - 興泰","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/10","108/06/24","        257,115,744","        105,973,158","        348,759,901","        238,809,421","0.0","0.0","                  0","1.25000000","0.0","         10,995,048","本公司年度如有獲利，應提撥1%~5%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象得包括符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於5%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，如尚有餘額併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。","",
"1236 - 宏亞","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/26","108/06/21","        132,565,598","         13,267,197","        193,457,460","        150,120,456","0.40000000","0.0","         43,337,004","0.0","0.0","                  0","本公司之股利政策，基於公司不斷成長，促使營運獲利及股東權益最大化之考量並兼顧穩定經營發展，年度股利發放不低於可分配盈餘之五十%為原則；其中現金股利至少佔發放股利百分之二十。","",
"1256 - 鮮活果汁-KY","董事會決議","108年 上半年","108/01/01~108/06/30","1","108/08/09","不適用","        604,182,207","        276,016,403","        880,198,610","        880,198,610","0.0","0.0","                  0","0.0","0.0","                  0","123（C）本公司盈餘分派或虧損撥補於每季或每半會計年度終了後為之。","無",
"1256 - 鮮活果汁-KY","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/07","108/05/29","        461,011,024","        441,632,845","        825,694,527","        604,182,207","6.20000000","0.0","        190,746,720","1.00000000","0.0","          3,076,560","124(C) 本公司於會計年度終了時如有當期淨利，應先彌補虧損，次提百分之十為法定盈餘
公積。但法定盈餘公積已達資本總額時，不在此限。如尚有盈餘，除本章程另有規定外，得
加計以前年度未分配盈餘為股東股息及紅利，由董事會擬具盈餘分配議案，經股東常會以普
通決議分派之，並依股東持股比例，派付股東股息及紅利。惟應依開曼公司法及適用之掛牌
規則之規定，在考量財務、業務及經營因素後，以不低於當期淨利20%，作為股東股息或
紅利進行分配。股東股利採股票股利及現金股利兩種方式互相配合方式發放（不滿一股之金
額，以現金分派之），其中現金股利占股利總額不低於百分之三十。","",
"1301 - 台塑","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/11","     29,983,126,882","     49,549,539,564","     72,354,899,207","     35,433,602,677","5.80000000","0.0","     36,921,296,530","0.0","0.0","                  0","本公司年度總決算如有盈餘應先提繳稅款，彌補累積虧損，再提百分之十為法定盈餘公積，並於必要時酌提特別盈餘公積，次提股息，當年度如尚有盈餘，併同以前年度累積未分配盈餘，由董事會擬具股東紅利分配案，提請股東常會決議分派之。
前項特別盈餘公積包含：
一、因特殊用途所提列之盈餘公積。
二、依權益法認列之投資收益及未使用之所得稅抵減額。
三、其他依法令規定提列之特別盈餘公積。
本公司所營事業屬成熟期產業，每年獲利相當穩定，股利政策採現金股利、盈餘轉增資與資本公積轉增資三種方式搭配發放，就當年度可分配盈餘扣除法定盈餘公積及特別盈餘公積後，至少分配百分之五十以上，並以發放現金股利為優先，盈餘轉增資及資本公積轉增資合計之比例，不得超過當年全部股利之百分之五十。","",
