"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1517 - 利奇","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/14","114/06/26","        957,271,947","        -92,804,243","        920,183,170","        875,523,169","0.20000000","0.0","0.0","         44,660,001","0.0","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥分配股東紅利，分配股東紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之一○%，若現金股利每股低於○．五元得不予發放，而改以股票股利發放。前項盈餘分配之種類及比例，視當年度實際獲利及資金狀況，經股東會決議調整之。","",
"1519 - 華城","現金股利經董事會決議、增資配股經董事會擬議","113年 年度","113/01/01~113/12/31","1","114/03/10","114/06/13","        685,199,434","      4,286,019,569","      4,477,808,514","      1,606,164,477","9.00000000","0.0","0.0","      2,584,479,627","1.00000000","0.0","0.0","         28,716,441","本公司年度總決算如有本期稅後淨利 (包括調整未分配盈餘金額)，應先彌補累積虧損，依法提撥百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本總額時，不在此限。次依法令或主管機關規定提撥或迴轉特別盈餘公積。嗣餘盈餘，連同期初未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東紅利。
本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部份，以發放現金之方式為之，並提報股東會。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，每年就可供分配盈餘提撥不低於百分之六十分配股東紅利，分配股東紅利，得以現金或股票方式為之，其中現金股利之比率不低於當年股利分配總額之百分之二十五為限。","無",
"1521 - 大億","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/06","不適用","        175,207,925","         87,428,307","        276,619,566","        200,389,566","1.00000000","0.0","0.0","         76,230,000","0.0","0.0","0.0","                  0","本公司為考量未來資金需求及長期財務規劃，每年
決算後如有盈餘，依法繳納稅捐及彌補累積虧損
後，再提撥百分之十為法定盈餘公積，但法定盈餘
公積已達實收資本額時，得不再提列，並再就當年
度發生之股東權益減項金額提列特別盈餘公積；如
尚有餘額，連同上一年度累積未分配盈餘，由董事
會擬具盈餘分派案，提請股東常會決議分派之。其
中股東股利不低於當年度可供分配盈餘百分之五
十，現金股利部分不低於股東股利總數百分之五
十。
本公司授權董事會以三分之二以上董事之出席，及
出席董事過半數同意之決議，將應分派股息及紅
利、資本公積或法定盈餘公積之全部或一部，以發
放現金之方式為之，並報告股東會，不適用前項應
經股東會決議之規定。","無",
"1522 - 堤維西","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/19","      1,455,803,007","      1,544,085,802","      2,970,804,207","      1,972,110,564","3.00000000","0.0","0.0","        938,693,643","0.0","0.0","0.0","                  0","本公司所屬產業環境變化快速，企業正值成長
階段，基於資本支出需求及健全財務規劃，以
求永續經營，每年度決算後如有盈餘，除依法
完納一切稅捐外，應先彌補以往年度虧損，次
就其餘額提撥百分之十為法定盈餘公積，並依
規定就當年度發生及前期累積之股東權益減項
淨額提列特別盈餘公積或迴轉特別盈餘公積
後，併同期初累積未分配盈餘為股東紅利，就
其餘額於依本章程第七條之一規定分派特別股
股息後，再予分派普通股股利，分派普通股股
東紅利 (不低於當年度可供分配盈餘百分之五
十，其中現金股利不得低於百分之十)由董事
會擬具分派議案，提請股東會決議分派之。","",
"1522A - 堤維西甲特","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/19","      1,455,803,007","      1,544,085,802","      2,970,804,207","      1,972,110,564","2.00000000","0.0","0.0","         60,000,000","0.0","0.0","0.0","                  0","本公司所屬產業環境變化快速，企業正值成長
階段，基於資本支出需求及健全財務規劃，以
求永續經營，每年度決算後如有盈餘，除依法
完納一切稅捐外，應先彌補以往年度虧損，次
就其餘額提撥百分之十為法定盈餘公積，並依
規定就當年度發生及前期累積之股東權益減項
淨額提列特別盈餘公積或迴轉特別盈餘公積
後，併同期初累積未分配盈餘為股東紅利，就
其餘額於依本章程第七條之一規定分派特別股
股息後，再予分派普通股股利，分派普通股股
東紅利 (不低於當年度可供分配盈餘百分之五
十，其中現金股利不得低於百分之十)由董事
會擬具分派議案，提請股東會決議分派之。","",
"1524 - 耿鼎","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/07","不適用","        542,126,271","        597,263,964","      1,080,010,705","        699,796,792","2.30000000","0.0","0.0","        380,213,913","0.0","0.0","0.0","                  0","公司年度總決算如有盈餘，應先提繳稅款、彌補累積虧損，次提百分之十法定盈餘公積，再依證券交易法及主管機關規定提撥或迴轉特別盈餘公積後，如尚有餘額，其餘額加計以前年度累積未分配盈餘後再行分派股東紅利，股東紅利之發放就累積未分配盈餘中提撥，提撥之數額不低於當年度可分配盈餘之10%。
前述盈餘分派由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議分派之。本公司分派股息及紅利之全部或一部，如以發放現金之方式為之，授權董事會以三分之二以上董事之出席，及出席董事過半數同意後為之，並報告股東會。前項股東權益減項數額有迴轉時，得就迴轉部分分派盈餘。本公司正處營業成長期，為因應業務規模持續擴充，股利種類中現金股利不得低於股東股利總數之百分之十。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1525 - 江申","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/07","114/05/26","      3,088,361,138","        302,164,435","      3,505,483,202","      3,277,942,783","3.10000000","0.0","0.0","        227,540,419","0.0","0.0","0.0","                  0","本公司年度總決算如有本期稅後淨利，於彌補累積虧損後，應先提百分之十
為法定盈餘公積，及依法令或主管機關規定提列或轉回特別盈餘公積。其餘
數額連同以前年度累積未分配盈餘，由董事會擬具分配議案，提請股東會決
議分配股東股利。
本公司所處產業環境多變，企業生命週期正值成熟穩定階段，考量未來營運
資金需求及長期財務規劃，每年以不低於當年度稅後淨利之百分之二十為原
則分配股東股利，股利以現金或股票方式分派之，其中現金股利不得低於股
利總數百分之二十。","",
"1526 - 日馳","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/11/10","不適用","        507,732,600","         -7,224,149","        489,756,981","        489,756,981","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司股利政策
本公司產業生命週期正處於成長期，為配合公司長
期財務規劃以求永續經營，本公司股&#63965;政策採剩餘
股&#63965;政策。
本公司盈餘分派或虧損撥補，得於每半會計年度終
了後為之。每半會計年度決算如有盈餘，應先彌補
虧損、預估並保留應納稅額及員工酬勞與董事酬勞
、次提百分之十為法定盈餘公積，但法定盈餘公積
已達本公司資本總額時，不在此限。並依法令或主
管機關規定提列或迴轉特別盈餘公積後，如尚有盈
餘，其餘額加計上半會計年度累積未分配盈餘，由
董事會擬具盈餘分派議案，以發行新股方式為之時
，應提股東會決議分派之；以現金方式為之時，應
經董事會決議。
本公司年度總決算如有盈餘，應先提繳稅捐、彌補
累積虧損，次提存百分之十法定盈餘公積，但法定
盈餘公積已達本公司資本總額時，不在此限。並依
法令或主管機關規定提列或迴轉特別盈餘公積後，
其餘併同累積未分配盈餘，由董事會擬具盈餘分派
議案，以發行新股方式為之時，應提股東會決議分
派之。
本公司依公司法第二百四十條第五項規定，授權董
事會以三分之二以上董事之出席，及出席董事過半
數之決議，將應分派股息及紅利之全部或一部，以
發放現金方式為之，並報告股東會。
本公司依公司法第二百四十一條規定，將法定盈餘
公積及資本公積之全部或一部，按股東原有股份之
比例發給新股或現金，以發放現金方式時，授權董
事會以三分之二以上董事之出席，及出席董事過半
數之決議之，並報告股東會。
董事會擬具之盈餘分配決議案，股東股利之總額應
不低於當年度可分配盈餘之百分之3，其中現金股
利不低於百分之1。","無",
"1526 - 日馳","董事會決議","113年 下半年","113/07/01~113/12/31","1","114/05/07","不適用","        560,275,641","        -56,353,655","        507,732,600","        507,732,600","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司股利政策
本公司產業生命週期正處於成長期，為配合公司長
期財務規劃以求永續經營，本公司股&#63965;政策採剩餘
股&#63965;政策。
本公司盈餘分派或虧損撥補，得於每半會計年度終
了後為之。每半會計年度決算如有盈餘，應先彌補
虧損、預估並保留應納稅額及員工酬勞與董事酬勞
、次提百分之十為法定盈餘公積，但法定盈餘公積
已達本公司資本總額時，不在此限。並依法令或主
管機關規定提列或迴轉特別盈餘公積後，如尚有盈
餘，其餘額加計上半會計年度累積未分配盈餘，由
董事會擬具盈餘分派議案，以發行新股方式為之時
，應提股東會決議分派之；以現金方式為之時，應
經董事會決議。
本公司年度總決算如有盈餘，應先提繳稅捐、彌補
累積虧損，次提存百分之十法定盈餘公積，但法定
盈餘公積已達本公司資本總額時，不在此限。並依
法令或主管機關規定提列或迴轉特別盈餘公積後，
其餘併同累積未分配盈餘，由董事會擬具盈餘分派
議案，以發行新股方式為之時，應提股東會決議分
派之。
本公司依公司法第二百四十條第五項規定，授權董
事會以三分之二以上董事之出席，及出席董事過半
數之決議，將應分派股息及紅利之全部或一部，以
發放現金方式為之，並報告股東會。
本公司依公司法第二百四十一條規定，將法定盈餘
公積及資本公積之全部或一部，按股東原有股份之
比例發給新股或現金，以發放現金方式時，授權董
事會以三分之二以上董事之出席，及出席董事過半
數之決議之，並報告股東會。
董事會擬具之盈餘分配決議案，股東股利之總額應
不低於當年度可分配盈餘之百分之3，其中現金股
利不低於百分之1。","無",
"1527 - 鑽全","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/10","114/06/18","      1,978,224,487","        444,939,117","      2,381,938,879","      2,077,083,471","2.20000000","0.0","0.0","        304,855,408","0.0","0.0","0.0","                  0","本公司之股利政策，係以公司未來擴展營運計劃、資金需求情形為考量，所分配之股東股利，其中現金股利佔百分之十以上。","",
"1528 - 恩德","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/05/26","        204,284,701","       -155,584,247","         44,027,970","         44,027,970","0.0","0.0","0.10000000","         19,133,100","0.0","0.0","0.0","                  0","本公司股利政策考量所處產業環境競爭多變，企業生命週期正值穩定成長階段，及本公司未來資金需求及長期財務規劃，本公司每年決算後如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應先提撥百分之十法定盈餘公積後，依主管機關之規定提列或迴轉特別盈餘公積，尚有餘額加計期初未分配盈餘為可分配盈餘，可分配盈餘提撥不低於10%分配股東股利，分派股東股利由董事會擬具盈餘分配議案，提請股東會決議。
股東盈餘分配得以現金股利及股票股利之方式分派，但現金股利每股若低於0.1元則不予發放。股東股利之發放，其中現金股利佔股利總額之30% ~ 100%，股票股利佔股利總額之 0% ~ 70%。前述盈餘分派之比率，得視實際獲利及資金狀況，經股東會決議調整之。","",
"1529 - 樂事綠能","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/04","114/05/23","         34,258,188","        -20,214,928","         11,576,825","          3,822,072","0.05000000","0.0","0.15000000","         31,019,014","0.0","0.0","0.0","                  0","本公司股利政策，係配合目前及未來之發展計劃、考量投資環境、資金需求及國內外競爭狀況，並兼顧股東利益等因素，股東紅利之盈餘分配，依經營環境之變化及公司現金流量調整變化之，於盈餘分配時，股東紅利之發放就累積可分配盈餘中提撥，提撥之數額不低於當年度可分配盈餘之15%，其中現金股利不低於股利總額百分之十","",
"1530 - 亞崴","股東會確認","113年 年度","113/01/01~113/12/31","1","114/02/26","114/05/27","      1,441,706,626","        452,500,720","      1,850,056,295","      1,705,165,038","1.50000000","0.0","0.0","        144,891,257","0.0","0.0","0.0","                  0","１．員工及董事酬勞
本公司年度如有獲利(所謂獲利係指稅前利益，扣除員工酬勞及董監事酬勞前之利益)，應提撥3%~8%為員工酬勞、提撥不高於2%為董事及監察人酬勞，本公司對符合一定條件之從屬公司員工，得受上述員工酬勞之分配，其條件及方法由董事會訂定之。但公司尚有累積虧損時， 應預先保留彌補數額。
２．盈餘分配
本公司每年決算後所得純益，除依法完納稅捐及彌補以前年度虧損餘額外，應提百分之十為法定盈餘公積及依法提列特別盈餘公積， 次就其餘額加計以前年度未分配盈餘並保留部份餘額以作企業成長所需資金後，由董事會擬訂盈餘分配案提請股東會決議分配之。
本公司首次採用本會認可之國際財務報導準則、國際會計準則、解釋及解釋公告（以下簡稱國際財務報導準則）時，應就帳列股東權益項下之未實現重估增值及累積換算調整數（利益），因選擇適用國際財務報導準則第一號豁免項目而轉入保留盈餘部分，分別提列相同數額之特別盈餘公積。但轉換日因首次採用國際財務報導準則產生之保留盈餘增加數不足提列時，得僅就因轉換採用國際財務報導準則產生之保留盈餘增加數予以提列。嗣後公司因使用、處分或重分類相關資產時，得就原提列特別盈餘公積之比例予以迴轉分派盈餘。
本公司於分派可分配盈餘時，應依下列方式提列特別盈餘公積不得分派：
(1)就當期發生之帳列其他權益減項淨額（如國外營運機構財務報表換算之兌換差額、透過其他綜合損益按公允價值衡量之金融資產未實現損益、避險工具之損益、重估增值等累計餘額），自當期稅後淨利加計當期稅後淨利以外項目計入當期未分配盈餘之數額提列相同數額之特別盈餘公積，如仍有不足時，自前期未分配盈餘提列。
(2)就前期累積之其他權益減項淨額，應擇一採行下列方式提列特別盈餘公積不得分派：
 A、自前期未分配盈餘提列相同數額之特別盈餘公積。
 B、自前期未分配盈餘提列相同數額之特別盈餘公積，如仍有不足時，自當期稅後淨利加計當期稅後淨利以外項目計入當期未分配盈餘之數額提列。
(3)公司已依前款規定提列特別盈餘公積者，應就已提列數額與前二目規定應提列特別盈餘公積數額之差額補提列特別盈餘公積。嗣後其他權益減項淨額有迴轉時，得就迴轉部分迴轉特別盈餘公積分派盈餘。
    本公司授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利之全部或一部，以發放現金之方式為之，並提報最近一次股東會。
３．股利政策
本公司所處產業環境多變，企業生命週期正值成長階段，為考量長期財務規劃及滿足股東對現金流入之需要，每年發放之現金股利不得低於現金及股票股利合計數之百分之十。","",
"1531 - 高林股","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/26","        785,893,073","         85,677,742","        947,773,904","        874,930,672","0.40000000","0.0","0.0","         72,843,232","0.0","0.0","0.0","                  0","本公司年度如有獲利，應按下列方式提撥員工及董事酬勞。
一、員工酬勞百分之二至八(員工酬勞數額中，應提撥不低於 30% 為基層員工分派酬勞)。本公司分派員工酬勞之對象包括符合一定條件之控制或從屬公司員工，其條件由董事會訂定之。
二、董事酬勞不高於百分之三。
員工及董事酬勞之分派應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，員工酬勞分派並報告股東會。
但公司尚有累積虧損時，應預先保留彌補數額。","",
"1532 - 勤美","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/10","不適用","      5,179,718,510","      1,195,190,444","      6,319,131,316","      5,589,769,426","1.73372654","0.0","0.0","        729,361,890","0.0","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次以本期稅後淨利加計本期稅
後淨利以外項目計入當年度未分配盈餘之數額提百分之十為法定盈餘公積，但法定盈餘公積
已達法令規定數額時，不在此限，另視公司營運需要及法令規定提列特別盈餘公積，如尚有
盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案，提請股東會決議分配之。盈餘分配案
中分派股息及紅利之全部或一部如以現金之方式為之，授權董事會以三分之二以上董事之出
席，及出席董事過半數同意後為之，並報告股東會。
本公司處於企業成長階段，盈餘及未來現金流量穩定，且未來有重大投資計劃，故考量本公
司未來資金需求及長期財務規劃，股東紅利採行「剩餘股利政策」，以現金股利及股票股利
互相配合之方式發放，其中股票股利為股利總額之百分之七十以下。","附註1：分配前股數：420,690,271股
附註2：現金股利計算至元為止，元以下捨去，其畸零股款
之合計數採計入公司其他收入之方式處理。",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1533 - 車王電","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/11","114/06/17","        722,176,135","       -109,587,109","        517,997,381","        517,997,381","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司正處成長期階段，未來數年仍有擴充生產之計劃資金需求，為配合公司長期財務規劃，股東紅利之分派係採剩餘股利政策，其主要係依據本公司未來之資本預算規劃來衡量未來年度之資金需求，作適當之分派，股利之分派由董事會擬具盈餘分派議案，提請股東會決議後辦理，股利得以現金股利或股票股利之方式為之，惟現金紅利不得低於股東紅利總額之百分之十。","",
"1535 - 中宇","股東會確認","113年 年度","113/01/01~113/12/31","1","114/02/26","114/06/25","        605,752,071","        501,892,603","      1,041,872,479","        670,644,823","3.00000000","0.0","0.0","        371,227,656","0.0","0.0","0.0","                  0","第卅二條之一　
本公司每年度決算如有盈餘分配順序如下：
(一)彌補以往年度虧損；
(二)提列百分之十為法定盈餘公積，直至累積金額已達本公司資本總額為止；
(三)視公司營運需要及法令規定酌提或迴轉特別盈餘公積；
(四)如尚有可分配之盈餘，再由董事會擬定盈餘分配案，提請股東會決議分派之。","",
"1536 - 和大","董事會決議","114年 上半年","114/01/01~114/06/30","1","114/08/07","不適用","      1,057,046,160","       -532,406,030","        425,205,525","        425,205,525","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司盈餘分派或虧損彌補得於每半會計年度終了後為之。由董事會決議就累積可分配盈餘中全部或&#12032;部作為當年度盈餘分派，其中現&#12198;股利不得低於盈餘分派總數之百分之&#12038;&#12055;。","無",
"1536 - 和大","董事會決議","113年 下半年","113/07/01~113/12/31","1","114/03/13","不適用","        991,860,324","        195,060,035","      1,280,660,170","      1,057,046,160","0.80000000","0.0","0.0","        223,614,010","0.0","0.0","0.0","                  0","公司得依財務、業務及經營面等因素之考&#63870;，由董事會決議就累積可分配盈餘中全部或一部作為當年度盈餘分派，其中現金股利不得低於盈餘分派總數之百分之二十。","無",
"1537 - 廣隆","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/19","        822,163,648","        963,327,837","      1,688,566,903","        826,907,566","10.50000000","0.0","0.0","        861,659,337","0.0","0.0","0.0","                  0","第二十二條：
為激勵員工及經營團隊，公司年度如有獲利應提撥員工酬勞不低於百分之二，另提撥董事酬勞不高於百分之五。 
員工酬勞以股票或現金方式分派時，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告於股東會。 
員工酬勞發給股票或現金之對象包括符合一定條件之從屬公司員工，該一定條件由董事會訂定之。
第二十二條之一：
公司每年度決算如有盈餘時，應依法提繳稅捐、彌補虧損，次提百分之十為法定盈餘公積。另依相關法令規定提列或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘，由董事會擬定盈餘分派案提請股東會決議分派之。
 
由於本公司正值穩定成長階段，考量股東利益財務結構與公司長遠發展，股東紅利之總額應為累積可分配盈餘百分之二十至百分之八十，其中現金紅利應不低於股東紅利總額的百分之十。","",
"1538 - 正峰","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/12","114/06/25","       -252,947,150","        -54,868,248","        -88,779,511","        -88,779,511","0.0","0.0","0.0","                  0","0.0","0.0","0.0","                  0","本公司&#63886;&#64001;決算後如有盈餘，除依法繳納稅款及彌補&#63823;積虧損
外，應提撥10%法定盈餘公積並依證交法規定提&#63900;或迴轉特別盈
餘公積後，餘加計以前&#63886;&#64001;&#63823;積未分配盈餘，由董事會擬具盈餘
分配議案，提請股東會決議分派股東股&#63965;，惟此項盈餘提供分派
及股東現&#63754;股&#63965;之比&#63841;，得視當&#63886;&#64001;實際獲&#63965;及資&#63754;&#63994;況，經股
東會決議調整之。
發放現&#63754;股&#63965;&#63847;得低於股東股&#63965;分派總&#63849;之 10%。
如有前一&#63886;&#64001;&#63823;積或當&#63886;&#64001;發生但當&#63886;&#64001;稅後盈餘&#63847;足提&#63900;之
股東權&#64023;減項，應自前一&#63886;&#64001;&#63823;積未分配盈餘提&#63900;相同&#63849;額之特別盈餘公積，並於提撥供分派前先&#64008;扣除。","",
"1539 - 巨庭","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/13","114/06/17","        725,125,249","         92,214,304","        809,892,050","        754,327,550","0.85000000","0.0","0.0","         55,564,500","0.0","0.0","0.0","                  0","第三十條之一：每年決算後所得純益，依法繳納稅
捐，彌補以往虧損，次提10%為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，
得不再提列；其餘額再依法令規定提列或迴轉
特別盈餘公積後，併同累計未分配盈餘，
由董事會擬具盈餘分配議案，提請股東會決議
分派股東股息紅利。","",
"1540 - 喬福","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/07","114/06/27","         61,617,459","        180,953,894","        224,831,479","         88,073,700","1.60000000","0.0","0.0","        136,757,779","0.0","0.0","0.0","                  0","本公司所屬產業環境多變，企業生命週期正值穩定成長階段，考量本公司未來之資本支出預算及資金需求，並衡量以盈餘支應資金需求之必要，以決定盈餘保留或分配之數額。
公司年度總決算如有盈餘，除依法繳納營利事業所得稅及彌補以往年度虧損外，應提百分之十為法定盈餘公積，但法定盈餘公積已達公司資本總額時，不在此限。另依相關法令規定提列或迴轉特別盈餘公積後，餘數加計上年度累積未分配盈餘為累積可供分配盈餘。前述累積可供分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分配之。董事會擬具盈餘分配案，股東紅利之總額應為累積可供分配盈餘之四十％至九十％，其中現金紅利不低於股東紅利總額之二十％ 
備註(勿空白可填無)	
無 
普通股每股面額	新台幣10.0000元","",
"1541 - 錩泰","董事會決議","113年 年度","113/01/01~113/12/31","1","114/03/06","不適用","        746,923,257","         83,703,998","        833,494,053","        794,094,053","0.50000000","0.0","0.0","         39,400,000","0.0","0.0","0.0","                  0","第三十條之一：
本公司每年決算後所得純益，於完納一切稅捐後，應先彌補虧損，次就其餘額提列
百分之十為法定盈餘公積，再依主管機關規定提撥或迴轉特別盈餘公積，就其餘額
加計累積未分配盈餘，由董事會擬具盈餘分派議案，提請股東會決議分派股東紅
利。
前項分派之股東紅利，全部或一部分如以發放現金之方式為之者，授權董事會以三
分之二以上董事之出席，及出席董事過半數之決議，並報告股東會。
前項項法定盈餘公積累積已達本公司實收資本額時，得不提列法定盈餘公積。
公司股利政策係依據營運規劃、投資計畫、資本預算及內外部環境變化由董事會予
以訂定。本公司所營事業係屬資本密集行業且目前處於營運成長階段，需以保留盈
餘因應營運成長及投資需求之資金，現階段採取剩餘股利政策。公司於前項紅利分
派時，每年發放股東之現金股利不低於當年度發放現金及股票股利合計數的百分之
五。
本公司無虧損時，得將符合公司法規定之資本公積之全部或一部及法定盈餘公積
（該項公積超過實收資本額百分之二十五之部分）以現金為之，授權董事會以三分
之二以上董事之出席，及出席董事過半數之決議，並報告股東會。","無",
"面額新台幣10元之公司"
"因應主管機關函令，上市(櫃)及興櫃公司110年原訂5月24日至6月30日股東會，延至110年7月至8月間召開，延期召開股東會日期彙總表，請至110年7月及8月「股東會及除權息日曆」查詢。"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積發放之現金(元/股)","股東配發-資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積轉增資配股(元/股)","股東配發-資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"1558 - 伸興","股東會確認","113年 年度","113/01/01~113/12/31","1","114/03/07","114/06/13","      1,748,545,988","        453,187,759","      2,278,924,183","      1,879,710,397","6.00000000","0.0","0.0","        399,213,786","0.0","0.0","0.0","                  0","本公司年度決算如有盈餘，除依法提繳所得稅外，應先彌補以往年度虧損，次提百分之十為法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時，得不提列法定盈餘公積；並依主管機關規定，提撥或迴轉特別盈餘公積。就其餘額加計累計未分配盈餘後，由董事會擬具分派案送經股東會決議分配之。
本公司屬傳統產業，企業生命週期正值成熟期，獲利穩定且財務結構健全，故盈餘之分派，除依公司法及本公司章程規定外，將視公司資本規劃及經營成果，決定每年股利分派方式。惟原則採取股利穩定暨平衡政策，並於每年股東常會前由董事會依據經營結果、財務狀況及資本規劃情形，擬訂盈餘分派方式(現金股利或股票股利)及金額，但至少提撥當年度可供分配盈餘之百分之五十分派股東股利，本項所指當年度可供分配盈餘係以本條第一項之年度未分配盈餘為準，其中現金股利比率不低於股利總額百分之三十。惟公司無盈餘時，不分派股息。","",
